"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene","ligand_log2FC","ligand_p_val_adj","receptor_log2FC","receptor_p_val_adj"
"268","B:GRN_Mono:TNFRSF1A","B","GRN","Mono","TNFRSF1A",NA,NA,NA,NA
"269","B:GRN_Mono:TNFRSF1B","B","GRN","Mono","TNFRSF1B",NA,NA,NA,NA
"270","B:HLA-DMA_Mono:CD4","B","HLA-DMA","Mono","CD4",NA,NA,NA,NA
"271","B:HLA-DMB_Mono:CD4","B","HLA-DMB","Mono","CD4",NA,NA,NA,NA
"272","B:HLA-DOB_Mono:CD4","B","HLA-DOB","Mono","CD4",NA,NA,NA,NA
"273","B:HLA-DPA1_Mono:CD4","B","HLA-DPA1","Mono","CD4",NA,NA,NA,NA
"274","B:HLA-DPB1_Mono:CD4","B","HLA-DPB1","Mono","CD4",NA,NA,NA,NA
"275","B:HLA-DQA1_Mono:CD4","B","HLA-DQA1","Mono","CD4",NA,NA,NA,NA
"276","B:HLA-DQA2_Mono:CD4","B","HLA-DQA2","Mono","CD4",NA,NA,NA,NA
"277","B:HLA-DQB1_Mono:CD4","B","HLA-DQB1","Mono","CD4",NA,NA,NA,NA
"278","B:HLA-DRB5_Mono:CD4","B","HLA-DRB5","Mono","CD4",NA,NA,NA,NA
"279","B:JAK1_Mono:IFNAR1","B","JAK1","Mono","IFNAR1",NA,NA,NA,NA
"280","B:JAK1_Mono:IFNAR2","B","JAK1","Mono","IFNAR2",NA,NA,NA,NA
"281","B:LGALS9_Mono:CD44","B","LGALS9","Mono","CD44",NA,NA,NA,NA
"282","B:LGALS9_Mono:CD47","B","LGALS9","Mono","CD47",NA,NA,NA,NA
"283","B:LGALS9_Mono:HAVCR2","B","LGALS9","Mono","HAVCR2",NA,NA,NA,NA
"284","B:LGALS9_Mono:LRP1","B","LGALS9","Mono","LRP1",NA,NA,NA,NA
"285","B:LGALS9_Mono:PTPRC","B","LGALS9","Mono","PTPRC",NA,NA,NA,NA
"286","B:LGALS9_Mono:SLC1A5","B","LGALS9","Mono","SLC1A5",NA,NA,NA,NA
"287","B:LRPAP1_Mono:LDLR","B","LRPAP1","Mono","LDLR",NA,NA,NA,NA
"288","B:LRPAP1_Mono:LRP1","B","LRPAP1","Mono","LRP1",NA,NA,NA,NA
"289","B:LRPAP1_Mono:SIRPA","B","LRPAP1","Mono","SIRPA",NA,NA,NA,NA
"290","B:LRPAP1_Mono:SORL1","B","LRPAP1","Mono","SORL1",NA,NA,NA,NA
"291","B:LRPAP1_Mono:SORT1","B","LRPAP1","Mono","SORT1",NA,NA,NA,NA
"292","B:LTB_Mono:CD40","B","LTB","Mono","CD40",-0.367301712302092,9.33511976883981e-125,NA,NA
"293","B:LTB_Mono:TNFRSF1A","B","LTB","Mono","TNFRSF1A",-0.367301712302092,9.33511976883981e-125,NA,NA
"294","B:LY86_Mono:CD180","B","LY86","Mono","CD180",NA,NA,NA,NA
"295","B:MIF_Mono:ACKR3","B","MIF","Mono","ACKR3",NA,NA,0.259583131144177,0
"296","B:MIF_Mono:CD44","B","MIF","Mono","CD44",NA,NA,NA,NA
"297","B:MIF_Mono:CD74","B","MIF","Mono","CD74",NA,NA,NA,NA
"298","B:MIF_Mono:CXCR4","B","MIF","Mono","CXCR4",NA,NA,0.331253411563129,0
"299","B:MIF_Mono:TNFRSF14","B","MIF","Mono","TNFRSF14",NA,NA,NA,NA
"300","B:MS4A1_Mono:CD53","B","MS4A1","Mono","CD53",NA,NA,NA,NA
"301","B:MS4A1_Mono:CD82","B","MS4A1","Mono","CD82",NA,NA,NA,NA
"302","B:RPS19_Mono:C5AR1","B","RPS19","Mono","C5AR1",NA,NA,NA,NA
"303","HSPC:ACTR2_Mono:LDLR","HSPC","ACTR2","Mono","LDLR",NA,NA,NA,NA
"304","HSPC:ADGRA3_Mono:SIGLEC10","HSPC","ADGRA3","Mono","SIGLEC10",NA,NA,NA,NA
"305","HSPC:ALOX5AP_Mono:ALOX5","HSPC","ALOX5AP","Mono","ALOX5",NA,NA,NA,NA
"306","HSPC:APP_Mono:APLP2","HSPC","APP","Mono","APLP2",NA,NA,NA,NA
"307","HSPC:APP_Mono:CD74","HSPC","APP","Mono","CD74",NA,NA,NA,NA
"308","HSPC:APP_Mono:LRP1","HSPC","APP","Mono","LRP1",NA,NA,NA,NA
"309","HSPC:APP_Mono:LRP10","HSPC","APP","Mono","LRP10",NA,NA,NA,NA
"310","HSPC:APP_Mono:NCSTN","HSPC","APP","Mono","NCSTN",NA,NA,NA,NA
"311","HSPC:APP_Mono:NOTCH2","HSPC","APP","Mono","NOTCH2",NA,NA,NA,NA
"312","HSPC:APP_Mono:PTGER2","HSPC","APP","Mono","PTGER2",NA,NA,0.300360041056194,0
"313","HSPC:APP_Mono:RPSA","HSPC","APP","Mono","RPSA",NA,NA,NA,NA
"314","HSPC:ARPC5_Mono:LDLR","HSPC","ARPC5","Mono","LDLR",NA,NA,NA,NA
"315","HSPC:CCR2_Mono:CXCR4","HSPC","CCR2","Mono","CXCR4",NA,NA,0.331253411563129,0
"316","HSPC:CD52_Mono:SIGLEC10","HSPC","CD52","Mono","SIGLEC10",NA,NA,NA,NA
"317","HSPC:CD53_Mono:CD37","HSPC","CD53","Mono","CD37",NA,NA,NA,NA
"318","HSPC:CD69_Mono:SIRPA","HSPC","CD69","Mono","SIRPA",NA,NA,NA,NA
"319","HSPC:CD74_Mono:ACKR3","HSPC","CD74","Mono","ACKR3",NA,NA,0.259583131144177,0
"320","HSPC:CD74_Mono:CXCR4","HSPC","CD74","Mono","CXCR4",NA,NA,0.331253411563129,0
"321","HSPC:CD82_Mono:CD37","HSPC","CD82","Mono","CD37",NA,NA,NA,NA
"322","HSPC:COPA_Mono:CD74","HSPC","COPA","Mono","CD74",NA,NA,NA,NA
"323","HSPC:COPA_Mono:SORT1","HSPC","COPA","Mono","SORT1",NA,NA,NA,NA
"324","HSPC:FCGR1A_Mono:LILRB3","HSPC","FCGR1A","Mono","LILRB3",NA,NA,NA,NA
"325","HSPC:FCGR1A_Mono:PILRA","HSPC","FCGR1A","Mono","PILRA",NA,NA,NA,NA
"326","HSPC:FSTL1_Mono:DIP2A","HSPC","FSTL1","Mono","DIP2A",NA,NA,NA,NA
"327","HSPC:IGSF10_Mono:MILR1","HSPC","IGSF10","Mono","MILR1",NA,NA,NA,NA
"328","HSPC:JAK1_Mono:IFNAR1","HSPC","JAK1","Mono","IFNAR1",NA,NA,NA,NA
"329","HSPC:JAK1_Mono:IFNAR2","HSPC","JAK1","Mono","IFNAR2",NA,NA,NA,NA
"330","HSPC:LILRB4_Mono:LAIR1","HSPC","LILRB4","Mono","LAIR1",NA,NA,NA,NA
"331","HSPC:LMAN1_Mono:MCFD2","HSPC","LMAN1","Mono","MCFD2",NA,NA,NA,NA
"332","HSPC:LY86_Mono:CD180","HSPC","LY86","Mono","CD180",NA,NA,NA,NA
"333","HSPC:MIF_Mono:ACKR3","HSPC","MIF","Mono","ACKR3",NA,NA,0.259583131144177,0
"334","HSPC:MIF_Mono:CD44","HSPC","MIF","Mono","CD44",NA,NA,NA,NA
"335","HSPC:MIF_Mono:CD74","HSPC","MIF","Mono","CD74",NA,NA,NA,NA
"336","HSPC:MIF_Mono:CXCR4","HSPC","MIF","Mono","CXCR4",NA,NA,0.331253411563129,0
"337","HSPC:MIF_Mono:TNFRSF14","HSPC","MIF","Mono","TNFRSF14",NA,NA,NA,NA
"338","HSPC:MPZL3_Mono:MPZL2","HSPC","MPZL3","Mono","MPZL2",NA,NA,NA,NA
"339","HSPC:QDPR_Mono:DYSF","HSPC","QDPR","Mono","DYSF",NA,NA,NA,NA
"340","HSPC:RPS19_Mono:C5AR1","HSPC","RPS19","Mono","C5AR1",NA,NA,NA,NA
"341","HSPC:S100A12_Mono:CD36","HSPC","S100A12","Mono","CD36",NA,NA,0.282537866386678,0
"342","HSPC:S100A12_Mono:TLR4","HSPC","S100A12","Mono","TLR4",NA,NA,NA,NA
"343","HSPC:SEMA4F_Mono:VSIR","HSPC","SEMA4F","Mono","VSIR",NA,NA,NA,NA
"344","HSPC:TNF_Mono:FAS","HSPC","TNF","Mono","FAS",NA,NA,NA,NA
"345","HSPC:TNF_Mono:FFAR2","HSPC","TNF","Mono","FFAR2",NA,NA,NA,NA
"346","HSPC:TNF_Mono:LTBR","HSPC","TNF","Mono","LTBR",NA,NA,NA,NA
"347","HSPC:TNF_Mono:TRADD","HSPC","TNF","Mono","TRADD",NA,NA,NA,NA
"348","HSPC:TNF_Mono:VSIR","HSPC","TNF","Mono","VSIR",NA,NA,NA,NA
"349","HSPC:TNFSF13_Mono:FAS","HSPC","TNFSF13","Mono","FAS",NA,NA,NA,NA
"350","HSPC:TNFSF13_Mono:TNFRSF14","HSPC","TNFSF13","Mono","TNFRSF14",NA,NA,NA,NA
"351","HSPC:TNFSF13_Mono:TNFRSF1A","HSPC","TNFSF13","Mono","TNFRSF1A",NA,NA,NA,NA
"352","HSPC:TOR2A_Mono:ATP5F1B","HSPC","TOR2A","Mono","ATP5F1B",NA,NA,NA,NA
"353","HSPC:TYK2_Mono:IFNAR1","HSPC","TYK2","Mono","IFNAR1",NA,NA,NA,NA
"354","HSPC:TYK2_Mono:IFNAR2","HSPC","TYK2","Mono","IFNAR2",NA,NA,NA,NA
"355","HSPC:TYK2_Mono:JAK1","HSPC","TYK2","Mono","JAK1",NA,NA,NA,NA
"356","HSPC:VSTM1_Mono:LAMP1","HSPC","VSTM1","Mono","LAMP1",NA,NA,NA,NA
"357","Ery:ACTR2_Mono:LDLR","Ery","ACTR2","Mono","LDLR",NA,NA,NA,NA
"358","Ery:ADAM15_Mono:ITGA5","Ery","ADAM15","Mono","ITGA5",NA,NA,NA,NA
"359","Ery:ADAM15_Mono:ITGB1","Ery","ADAM15","Mono","ITGB1",NA,NA,NA,NA
"360","Ery:ADM_Mono:ACKR3","Ery","ADM","Mono","ACKR3",NA,NA,0.259583131144177,0
"361","Ery:ALOX5AP_Mono:ALOX5","Ery","ALOX5AP","Mono","ALOX5",NA,NA,NA,NA
"362","Ery:ANXA2_Mono:DYSF","Ery","ANXA2","Mono","DYSF",NA,NA,NA,NA
"363","Ery:ANXA2_Mono:TLR2","Ery","ANXA2","Mono","TLR2",NA,NA,NA,NA
"364","Ery:ARPC5_Mono:LDLR","Ery","ARPC5","Mono","LDLR",NA,NA,NA,NA
"365","Ery:CCL3_Mono:CCR1","Ery","CCL3","Mono","CCR1",NA,NA,NA,NA
"366","Ery:CCL4_Mono:CCR1","Ery","CCL4","Mono","CCR1",NA,NA,NA,NA
"367","Ery:CD14_Mono:ITGA4","Ery","CD14","Mono","ITGA4",NA,NA,NA,NA
"368","Ery:CD14_Mono:ITGB1","Ery","CD14","Mono","ITGB1",NA,NA,NA,NA
"369","Ery:CD14_Mono:ITGB2","Ery","CD14","Mono","ITGB2",NA,NA,NA,NA
"370","Ery:CD14_Mono:TLR4","Ery","CD14","Mono","TLR4",NA,NA,NA,NA
"371","Ery:CD53_Mono:CD37","Ery","CD53","Mono","CD37",NA,NA,NA,NA
"372","Ery:CD74_Mono:ACKR3","Ery","CD74","Mono","ACKR3",NA,NA,0.259583131144177,0
"373","Ery:CD74_Mono:CXCR4","Ery","CD74","Mono","CXCR4",NA,NA,0.331253411563129,0
"374","Ery:CD82_Mono:CD37","Ery","CD82","Mono","CD37",-0.265601021427961,1.92871032516903e-41,NA,NA
"375","Ery:CD99_Mono:CD81","Ery","CD99","Mono","CD81",NA,NA,NA,NA
"376","Ery:CD99_Mono:PILRA","Ery","CD99","Mono","PILRA",NA,NA,NA,NA
"377","Ery:COL18A1_Mono:ITGA5","Ery","COL18A1","Mono","ITGA5",NA,NA,NA,NA
"378","Ery:COL18A1_Mono:ITGB1","Ery","COL18A1","Mono","ITGB1",NA,NA,NA,NA
"379","Ery:COPA_Mono:CD74","Ery","COPA","Mono","CD74",NA,NA,NA,NA
"380","Ery:COPA_Mono:SORT1","Ery","COPA","Mono","SORT1",NA,NA,NA,NA
"381","Ery:FCGR1A_Mono:LILRB3","Ery","FCGR1A","Mono","LILRB3",NA,NA,NA,NA
"382","Ery:FCGR1A_Mono:PILRA","Ery","FCGR1A","Mono","PILRA",NA,NA,NA,NA
"383","Ery:GNAI2_Mono:ADCY7","Ery","GNAI2","Mono","ADCY7",NA,NA,NA,NA
"384","Ery:GNAI2_Mono:C5AR1","Ery","GNAI2","Mono","C5AR1",NA,NA,NA,NA
"385","Ery:GNAI2_Mono:FPR1","Ery","GNAI2","Mono","FPR1",NA,NA,NA,NA
"386","Ery:GNAI2_Mono:S1PR4","Ery","GNAI2","Mono","S1PR4",NA,NA,NA,NA
"387","Ery:GRN_Mono:SORT1","Ery","GRN","Mono","SORT1",NA,NA,NA,NA
"388","Ery:GRN_Mono:TNFRSF1A","Ery","GRN","Mono","TNFRSF1A",NA,NA,NA,NA
"389","Ery:GRN_Mono:TNFRSF1B","Ery","GRN","Mono","TNFRSF1B",NA,NA,NA,NA
"390","Ery:ICAM4_Mono:ITGA4","Ery","ICAM4","Mono","ITGA4",NA,NA,NA,NA
"391","Ery:ICAM4_Mono:ITGAL","Ery","ICAM4","Mono","ITGAL",NA,NA,NA,NA
"392","Ery:ICAM4_Mono:ITGAM","Ery","ICAM4","Mono","ITGAM",NA,NA,NA,NA
"393","Ery:ICAM4_Mono:ITGB1","Ery","ICAM4","Mono","ITGB1",NA,NA,NA,NA
"394","Ery:ICAM4_Mono:ITGB2","Ery","ICAM4","Mono","ITGB2",NA,NA,NA,NA
"395","Ery:JAK1_Mono:IFNAR1","Ery","JAK1","Mono","IFNAR1",NA,NA,NA,NA
"396","Ery:JAK1_Mono:IFNAR2","Ery","JAK1","Mono","IFNAR2",NA,NA,NA,NA
"397","Ery:LGALS9_Mono:CD44","Ery","LGALS9","Mono","CD44",NA,NA,NA,NA
"398","Ery:LGALS9_Mono:CD47","Ery","LGALS9","Mono","CD47",NA,NA,NA,NA
"399","Ery:LGALS9_Mono:HAVCR2","Ery","LGALS9","Mono","HAVCR2",NA,NA,NA,NA
"400","Ery:LGALS9_Mono:LRP1","Ery","LGALS9","Mono","LRP1",NA,NA,NA,NA
"401","Ery:LGALS9_Mono:PTPRC","Ery","LGALS9","Mono","PTPRC",NA,NA,NA,NA
"402","Ery:LGALS9_Mono:SLC1A5","Ery","LGALS9","Mono","SLC1A5",NA,NA,NA,NA
"403","Ery:LRPAP1_Mono:LDLR","Ery","LRPAP1","Mono","LDLR",NA,NA,NA,NA
"404","Ery:LRPAP1_Mono:LRP1","Ery","LRPAP1","Mono","LRP1",NA,NA,NA,NA
"405","Ery:LRPAP1_Mono:SIRPA","Ery","LRPAP1","Mono","SIRPA",NA,NA,NA,NA
"406","Ery:LRPAP1_Mono:SORL1","Ery","LRPAP1","Mono","SORL1",NA,NA,NA,NA
"407","Ery:LRPAP1_Mono:SORT1","Ery","LRPAP1","Mono","SORT1",NA,NA,NA,NA
"408","Ery:MIF_Mono:ACKR3","Ery","MIF","Mono","ACKR3",-0.480775155305684,5.61228137518567e-82,0.259583131144177,0
"409","Ery:MIF_Mono:CD44","Ery","MIF","Mono","CD44",-0.480775155305684,5.61228137518567e-82,NA,NA
"410","Ery:MIF_Mono:CD74","Ery","MIF","Mono","CD74",-0.480775155305684,5.61228137518567e-82,NA,NA
"411","Ery:MIF_Mono:CXCR4","Ery","MIF","Mono","CXCR4",-0.480775155305684,5.61228137518567e-82,0.331253411563129,0
"412","Ery:MIF_Mono:TNFRSF14","Ery","MIF","Mono","TNFRSF14",-0.480775155305684,5.61228137518567e-82,NA,NA
"413","Ery:NPTN_Mono:NCAM1","Ery","NPTN","Mono","NCAM1",NA,NA,NA,NA
"414","Ery:PILRA_Mono:BTN3A2","Ery","PILRA","Mono","BTN3A2",NA,NA,NA,NA
"415","Ery:PILRA_Mono:LILRA1","Ery","PILRA","Mono","LILRA1",NA,NA,NA,NA
"416","Ery:PILRA_Mono:LILRB2","Ery","PILRA","Mono","LILRB2",NA,NA,NA,NA
"417","Ery:RPS19_Mono:C5AR1","Ery","RPS19","Mono","C5AR1",NA,NA,NA,NA
"418","Ery:S100A8_Mono:CD36","Ery","S100A8","Mono","CD36",NA,NA,0.282537866386678,0
"419","Ery:S100A8_Mono:CD68","Ery","S100A8","Mono","CD68",NA,NA,NA,NA
"420","Ery:S100A8_Mono:ITGB2","Ery","S100A8","Mono","ITGB2",NA,NA,NA,NA
"421","Ery:S100A8_Mono:TLR4","Ery","S100A8","Mono","TLR4",NA,NA,NA,NA
"422","Ery:TIMP3_Mono:ADAM17","Ery","TIMP3","Mono","ADAM17",NA,NA,NA,NA
"423","Ery:TIMP3_Mono:CD44","Ery","TIMP3","Mono","CD44",NA,NA,NA,NA
"424","Ery:TLR2_Mono:CD14","Ery","TLR2","Mono","CD14",NA,NA,NA,NA
"425","Ery:TLR2_Mono:CD36","Ery","TLR2","Mono","CD36",NA,NA,0.282537866386678,0
"426","Ery:TOR2A_Mono:ATP5F1B","Ery","TOR2A","Mono","ATP5F1B",NA,NA,NA,NA
"427","DC:ACTR2_Mono:LDLR","DC","ACTR2","Mono","LDLR",NA,NA,NA,NA
"428","DC:ADAM10_Mono:CADM1","DC","ADAM10","Mono","CADM1",NA,NA,NA,NA
"429","DC:ADAM10_Mono:CD44","DC","ADAM10","Mono","CD44",NA,NA,NA,NA
"430","DC:ADAM10_Mono:IL6R","DC","ADAM10","Mono","IL6R",NA,NA,NA,NA
"431","DC:ADAM10_Mono:NOTCH2","DC","ADAM10","Mono","NOTCH2",NA,NA,NA,NA
"432","DC:ADAM10_Mono:TSPAN14","DC","ADAM10","Mono","TSPAN14",NA,NA,NA,NA
"433","DC:AREG_Mono:ICAM1","DC","AREG","Mono","ICAM1",-0.30963530578561,3.07184088379252e-13,NA,NA
"434","DC:ARPC5_Mono:LDLR","DC","ARPC5","Mono","LDLR",NA,NA,NA,NA
"435","DC:CCL3_Mono:CCR1","DC","CCL3","Mono","CCR1",NA,NA,NA,NA
"436","DC:CD52_Mono:SIGLEC10","DC","CD52","Mono","SIGLEC10",NA,NA,NA,NA
"437","DC:CD53_Mono:CD37","DC","CD53","Mono","CD37",NA,NA,NA,NA
"438","DC:CD74_Mono:ACKR3","DC","CD74","Mono","ACKR3",NA,NA,0.259583131144177,0
"439","DC:CD74_Mono:CXCR4","DC","CD74","Mono","CXCR4",NA,NA,0.331253411563129,0
"440","DC:CD82_Mono:CD37","DC","CD82","Mono","CD37",NA,NA,NA,NA
"441","DC:COPA_Mono:CD74","DC","COPA","Mono","CD74",NA,NA,NA,NA
"442","DC:COPA_Mono:SORT1","DC","COPA","Mono","SORT1",NA,NA,NA,NA
"443","DC:CXCL9_Mono:FCGR2A","DC","CXCL9","Mono","FCGR2A",NA,NA,NA,NA
"444","DC:EBI3_Mono:IL27RA","DC","EBI3","Mono","IL27RA",NA,NA,NA,NA
"445","DC:EBI3_Mono:IL6ST","DC","EBI3","Mono","IL6ST",NA,NA,NA,NA
"446","DC:GRN_Mono:SORT1","DC","GRN","Mono","SORT1",NA,NA,NA,NA
"447","DC:GRN_Mono:TNFRSF1A","DC","GRN","Mono","TNFRSF1A",NA,NA,NA,NA
"448","DC:GRN_Mono:TNFRSF1B","DC","GRN","Mono","TNFRSF1B",NA,NA,NA,NA
"449","DC:ICAM4_Mono:ITGA4","DC","ICAM4","Mono","ITGA4",NA,NA,NA,NA
"450","DC:ICAM4_Mono:ITGAL","DC","ICAM4","Mono","ITGAL",NA,NA,NA,NA
"451","DC:ICAM4_Mono:ITGAM","DC","ICAM4","Mono","ITGAM",NA,NA,NA,NA
"452","DC:ICAM4_Mono:ITGB1","DC","ICAM4","Mono","ITGB1",NA,NA,NA,NA
"453","DC:ICAM4_Mono:ITGB2","DC","ICAM4","Mono","ITGB2",NA,NA,NA,NA
"454","DC:IL18_Mono:CD48","DC","IL18","Mono","CD48",NA,NA,-0.405816577096736,0
"455","DC:IL18R1_Mono:NETO2","DC","IL18R1","Mono","NETO2",NA,NA,NA,NA
"456","DC:IL1RN_Mono:IL1B","DC","IL1RN","Mono","IL1B",NA,NA,0.290397533324859,2.87318281237088e-302
"457","DC:IL1RN_Mono:IL1R2","DC","IL1RN","Mono","IL1R2",NA,NA,NA,NA
"458","DC:IL1RN_Mono:IL1RAP","DC","IL1RN","Mono","IL1RAP",NA,NA,NA,NA
"459","DC:JAK1_Mono:IFNAR1","DC","JAK1","Mono","IFNAR1",NA,NA,NA,NA
"460","DC:JAK1_Mono:IFNAR2","DC","JAK1","Mono","IFNAR2",NA,NA,NA,NA
"461","DC:LGALS9_Mono:CD44","DC","LGALS9","Mono","CD44",NA,NA,NA,NA
"462","DC:LGALS9_Mono:CD47","DC","LGALS9","Mono","CD47",NA,NA,NA,NA
"463","DC:LGALS9_Mono:HAVCR2","DC","LGALS9","Mono","HAVCR2",NA,NA,NA,NA
"464","DC:LGALS9_Mono:LRP1","DC","LGALS9","Mono","LRP1",NA,NA,NA,NA
"465","DC:LGALS9_Mono:PTPRC","DC","LGALS9","Mono","PTPRC",NA,NA,NA,NA
"466","DC:LGALS9_Mono:SLC1A5","DC","LGALS9","Mono","SLC1A5",NA,NA,NA,NA
"467","DC:LILRB4_Mono:LAIR1","DC","LILRB4","Mono","LAIR1",NA,NA,NA,NA
"468","DC:LMAN1_Mono:MCFD2","DC","LMAN1","Mono","MCFD2",NA,NA,NA,NA
"469","DC:LY86_Mono:CD180","DC","LY86","Mono","CD180",NA,NA,NA,NA
"470","DC:MIF_Mono:ACKR3","DC","MIF","Mono","ACKR3",NA,NA,0.259583131144177,0
"471","DC:MIF_Mono:CD44","DC","MIF","Mono","CD44",NA,NA,NA,NA
"472","DC:MIF_Mono:CD74","DC","MIF","Mono","CD74",NA,NA,NA,NA
"473","DC:MIF_Mono:CXCR4","DC","MIF","Mono","CXCR4",NA,NA,0.331253411563129,0
"474","DC:MIF_Mono:TNFRSF14","DC","MIF","Mono","TNFRSF14",NA,NA,NA,NA
"475","DC:RPS19_Mono:C5AR1","DC","RPS19","Mono","C5AR1",NA,NA,NA,NA
"476","DC:SDC2_Mono:PTPRJ","DC","SDC2","Mono","PTPRJ",NA,NA,NA,NA
"477","DC:SEMA4B_Mono:PLXNB2","DC","SEMA4B","Mono","PLXNB2",NA,NA,NA,NA
"478","DC:TGFBR1_Mono:BMPR2","DC","TGFBR1","Mono","BMPR2",NA,NA,NA,NA
"479","DC:TGFBR1_Mono:ENG","DC","TGFBR1","Mono","ENG",NA,NA,NA,NA
"480","DC:TNFSF13_Mono:FAS","DC","TNFSF13","Mono","FAS",NA,NA,NA,NA
"481","DC:TNFSF13_Mono:TNFRSF14","DC","TNFSF13","Mono","TNFRSF14",NA,NA,NA,NA
"482","DC:TNFSF13_Mono:TNFRSF1A","DC","TNFSF13","Mono","TNFRSF1A",NA,NA,NA,NA
"483","DC:TOR2A_Mono:ATP5F1B","DC","TOR2A","Mono","ATP5F1B",NA,NA,NA,NA
"484","DC:TYK2_Mono:IFNAR1","DC","TYK2","Mono","IFNAR1",NA,NA,NA,NA
"485","DC:TYK2_Mono:IFNAR2","DC","TYK2","Mono","IFNAR2",NA,NA,NA,NA
"486","DC:TYK2_Mono:JAK1","DC","TYK2","Mono","JAK1",NA,NA,NA,NA
"487","Mono:ACTR2_Gran:LDLR","Mono","ACTR2","Gran","LDLR",NA,NA,NA,NA
"488","Mono:APP_Gran:APLP2","Mono","APP","Gran","APLP2",NA,NA,NA,NA
"489","Mono:APP_Gran:BACE1","Mono","APP","Gran","BACE1",NA,NA,NA,NA
"490","Mono:APP_Gran:CD74","Mono","APP","Gran","CD74",NA,NA,NA,NA
"491","Mono:APP_Gran:LRP1","Mono","APP","Gran","LRP1",NA,NA,NA,NA
"492","Mono:APP_Gran:LRP10","Mono","APP","Gran","LRP10",NA,NA,NA,NA
"493","Mono:APP_Gran:NCSTN","Mono","APP","Gran","NCSTN",NA,NA,NA,NA
"494","Mono:APP_Gran:NOTCH2","Mono","APP","Gran","NOTCH2",NA,NA,NA,NA
"495","Mono:APP_Gran:PLD1","Mono","APP","Gran","PLD1",NA,NA,NA,NA
"496","Mono:APP_Gran:PTGER2","Mono","APP","Gran","PTGER2",NA,NA,NA,NA
"497","Mono:APP_Gran:RPSA","Mono","APP","Gran","RPSA",NA,NA,NA,NA
"498","Mono:ARPC5_Gran:LDLR","Mono","ARPC5","Gran","LDLR",NA,NA,NA,NA
"499","Mono:CALM1_Gran:FAS","Mono","CALM1","Gran","FAS",NA,NA,NA,NA
"500","Mono:CALM1_Gran:INSR","Mono","CALM1","Gran","INSR",NA,NA,NA,NA
"501","Mono:CALM1_Gran:KCNQ1","Mono","CALM1","Gran","KCNQ1",NA,NA,NA,NA
"502","Mono:CALM1_Gran:PDE1B","Mono","CALM1","Gran","PDE1B",NA,NA,NA,NA
"503","Mono:CALM1_Gran:PTPRA","Mono","CALM1","Gran","PTPRA",NA,NA,NA,NA
"504","Mono:CALM1_Gran:SELL","Mono","CALM1","Gran","SELL",NA,NA,NA,NA
"505","Mono:CCL3_Gran:CCR1","Mono","CCL3","Gran","CCR1",0.336325270028857,0,NA,NA
"506","Mono:CCL3L1_Gran:CCR1","Mono","CCL3L1","Gran","CCR1",NA,NA,NA,NA
"507","Mono:CCL4_Gran:CCR1","Mono","CCL4","Gran","CCR1",NA,NA,NA,NA
"508","Mono:CCR1_Gran:MBP","Mono","CCR1","Gran","MBP",NA,NA,NA,NA
"509","Mono:CCR1_Gran:PRNP","Mono","CCR1","Gran","PRNP",NA,NA,NA,NA
"510","Mono:CD4_Gran:CXCR4","Mono","CD4","Gran","CXCR4",NA,NA,NA,NA
"511","Mono:CD53_Gran:CD37","Mono","CD53","Gran","CD37",NA,NA,NA,NA
"512","Mono:CD82_Gran:CD37","Mono","CD82","Gran","CD37",NA,NA,NA,NA
"513","Mono:FYN_Gran:SPN","Mono","FYN","Gran","SPN",NA,NA,NA,NA
"514","Mono:GRN_Gran:SORT1","Mono","GRN","Gran","SORT1",NA,NA,NA,NA
"515","Mono:GRN_Gran:TNFRSF1A","Mono","GRN","Gran","TNFRSF1A",NA,NA,NA,NA
"516","Mono:GRN_Gran:TNFRSF1B","Mono","GRN","Gran","TNFRSF1B",NA,NA,NA,NA
"517","Mono:HLA-B_Gran:CANX","Mono","HLA-B","Gran","CANX",NA,NA,NA,NA
"518","Mono:HLA-B_Gran:LILRA1","Mono","HLA-B","Gran","LILRA1",NA,NA,NA,NA
"519","Mono:HLA-B_Gran:LILRB1","Mono","HLA-B","Gran","LILRB1",NA,NA,NA,NA
"520","Mono:HLA-B_Gran:LILRB2","Mono","HLA-B","Gran","LILRB2",NA,NA,NA,NA
"521","Mono:HLA-DPA1_Gran:CD4","Mono","HLA-DPA1","Gran","CD4",-0.440879013599167,0,NA,NA
"522","Mono:HLA-DQB1_Gran:CD4","Mono","HLA-DQB1","Gran","CD4",-0.462548370438111,0,NA,NA
"523","Mono:ICAM2_Gran:ITGAM","Mono","ICAM2","Gran","ITGAM",NA,NA,NA,NA
"524","Mono:LILRB1_Gran:LILRA5","Mono","LILRB1","Gran","LILRA5",NA,NA,NA,NA
"525","Mono:LILRB4_Gran:LAIR1","Mono","LILRB4","Gran","LAIR1",0.333429879547968,0,NA,NA
"526","Mono:LMAN1_Gran:MCFD2","Mono","LMAN1","Gran","MCFD2",NA,NA,NA,NA
"527","Mono:LY86_Gran:CD180","Mono","LY86","Gran","CD180",NA,NA,NA,NA
"528","Mono:NUCB2_Gran:ERAP1","Mono","NUCB2","Gran","ERAP1",NA,NA,NA,NA
"529","Mono:QDPR_Gran:DYSF","Mono","QDPR","Gran","DYSF",NA,NA,NA,NA
