	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter
490	DPH2	False	False	False	2.64977843102161	0.25	True
491	ATP6V0B	False	False	False	88.4645613937914	0.25	True
492	B4GALT2	False	False	False	2.1516603870892	0.25	True
493	CCDC24	False	False	False	0.841657821406648	0.25	True
494	SLC6A9	False	False	False	1.48044533306355	0.25	True
495	AL139220.2	False	False	False	0.550691320132598	0.25	True
496	DMAP1	False	False	False	10.3663372877058	0.25	True
497	ERI3	False	False	False	11.8918160566739	0.25	True
498	RNF220	False	False	False	21.5323054367832	0.25	True
499	TMEM53	True	False	True	1.86220823663474	0.25	True
500	ARMH1	False	False	False	30.447734081213	0.25	True
501	KIF2C	False	False	False	5.08914887263611	0.25	True
502	RPS8	False	False	False	399.653014161286	0.25	True
503	PLK3	False	False	False	15.8627063982494	0.25	True
504	TCTEX1D4	False	False	False	0.252851379676553	0.25	True
505	BTBD19	False	False	False	0.557661607768328	0.25	True
506	PTCH2	True	True	True	7.24568813642335	0.25	True
507	EIF2B3	False	False	False	8.25796601166491	0.25	True
508	HECTD3	False	False	False	3.61161627927792	0.25	True
509	UROD	False	False	False	30.5940175909544	0.25	True
510	HPDL	False	False	False	1.42643746234107	0.25	True
511	MUTYH	False	False	False	3.96186150570004	0.25	True
512	TOE1	False	False	False	9.01501998165966	0.25	True
513	TESK2	False	False	False	2.85071620664706	0.25	True
514	CCDC163	False	False	False	0.531462294170591	0.25	True
515	MMACHC	False	False	False	0.904747932064802	0.25	True
516	PRDX1	False	False	False	63.0038584901512	0.25	True
517	AKR1A1	False	False	False	26.2857034743433	0.25	True
518	NASP	False	False	False	57.8182755703815	0.25	True
519	CCDC17	False	False	False	0.487030769115416	0.25	True
520	GPBP1L1	False	False	False	24.2981985593761	0.25	True
521	TMEM69	False	False	False	4.89332039027339	0.25	True
522	IPP	False	False	False	3.55232375360933	0.25	True
523	MAST2	False	False	False	2.39957511704934	0.25	True
524	PIK3R3	False	False	False	1.46569972722888	0.25	True
525	POMGNT1	False	False	False	3.9918811601761	0.25	True
526	RAD54L	False	False	False	1.12216503300549	0.25	True
527	LRRC41	False	False	False	9.37357289413352	0.25	True
528	UQCRH	False	False	False	134.86515185221	0.25	True
529	NSUN4	False	False	False	7.86697278256213	0.25	True
530	FAAH	False	False	False	2.14829322076464	0.25	True
531	MKNK1	False	False	False	10.9971058009785	0.25	True
532	MOB3C	False	False	False	1.38072468185749	0.25	True
533	ATPAF1	False	False	False	9.33798902819029	0.25	True
534	EFCAB14	False	False	False	18.3855785810787	0.25	True
535	LINC00853	False	False	False	0.360837156903254	0.25	True
536	PDZK1IP1	False	False	False	2.66073161649339	0.25	True
537	TAL1	False	False	False	6.7840888348357	0.25	True
538	STIL	False	False	False	3.76989631852276	0.25	True
539	CMPK1	False	False	False	40.8199612753697	0.25	True
540	FOXD2-AS1	False	False	False	0.354337111690915	0.25	True
541	SPATA6	False	False	False	2.88210207488965	0.25	True
542	BEND5	False	False	False	2.31401389115064	0.25	True
543	AL592182.3	False	False	False	0.271578517994553	0.25	True
544	FAF1	False	False	False	13.5280162491748	0.25	True
545	CDKN2C	False	False	False	7.08042803671494	0.25	True
546	RNF11	False	False	False	22.6154039317191	0.25	True
547	TTC39A	False	False	False	0.317698492267234	0.25	True
548	EPS15	False	False	False	34.5215200671043	0.25	True
549	OSBPL9	False	False	False	19.1999072888835	0.25	True
550	NRDC	False	False	False	34.8577293669961	0.25	True
551	AL050343.2	False	False	False	1.40545946732731	0.25	True
552	TXNDC12	False	False	False	21.7584774345908	0.25	True
553	KTI12	False	False	False	6.54421682502745	0.25	True
554	BTF3L4	False	False	False	30.5387967340552	0.25	True
555	ZFYVE9	False	False	False	1.10978532305384	0.25	True
556	CC2D1B	False	False	False	3.03911706599164	0.25	True
557	ORC1	False	False	False	3.49565833747695	0.25	True
558	PRPF38A	False	False	False	27.4457895939334	0.25	True
559	TUT4	False	False	False	44.7423997628524	0.25	True
560	GPX7	False	False	False	6.25212340589667	0.25	True
561	SHISAL2A	False	False	False	2.54642334750643	0.25	True
562	COA7	False	False	False	3.38359588635915	0.25	True
563	ZYG11B	False	False	False	9.05819046441507	0.25	True
564	ECHDC2	False	False	False	7.63231404719649	0.25	True
565	SCP2	False	False	False	39.1130801206112	0.25	True
566	SLC1A7	False	False	False	0.351409481364564	0.25	True
567	CPT2	False	False	False	3.98623245273372	0.25	True
568	CZIB	False	False	False	15.4365131573136	0.25	True
569	MAGOH	False	False	False	45.9640344030876	0.25	True
570	AL606760.1	False	False	False	0.297840891978104	0.25	True
571	LRP8	True	False	True	6.79570350100096	0.25	True
572	LINC02812	False	False	False	2.33595354354614	0.25	True
573	NDC1	False	False	False	3.33890807758911	0.25	True
574	YIPF1	False	False	False	4.49881409214215	0.25	True
575	HSPB11	False	False	False	24.4606465033168	0.25	True
576	LRRC42	False	False	False	2.83195097797589	0.25	True
577	TMEM59	False	False	False	69.5538943856871	0.25	True
578	TCEANC2	False	False	False	3.00336827685128	0.25	True
579	CYB5RL	False	False	False	1.6270337213008	0.25	True
580	MRPL37	False	False	False	16.9567903875824	0.25	True
581	SSBP3	False	False	False	19.5153139161922	0.25	True
582	ACOT11	False	False	False	2.26715922900112	0.25	True
583	TTC4	False	False	False	4.80854928716869	0.25	True
584	TTC22	False	False	False	0.517731166023848	0.25	True
585	DHCR24	False	False	False	2.36858540177214	0.25	True
586	USP24	False	False	False	16.9080824549544	0.25	True
587	PLPP3	False	False	False	0.839762426657515	0.25	True
588	OMA1	False	False	False	6.5685894726008	0.25	True
589	MYSM1	False	False	False	21.9728606290582	0.25	True
590	JUN	False	False	False	141.827946483026	0.25	True
591	LINC01135	False	False	False	0.375024925940531	0.25	True
592	LINC01358	False	False	False	0.399880219092129	0.25	True
593	AC093425.1	False	False	False	0.589590879047591	0.25	True
594	FGGY	False	False	False	1.75563446739664	0.25	True
595	HOOK1	False	False	False	3.61164398005379	0.25	True
596	NFIA	False	False	False	27.127675627635	0.25	True
597	TM2D1	False	False	False	18.2924025456017	0.25	True
598	AC099791.2	False	False	False	0.615337163685338	0.25	True
599	PATJ	True	True	False	3.08680285610791	0.25	True
600	L1TD1	False	False	False	0.672423063465329	0.25	True
601	USP1	False	False	False	31.0237645765507	0.25	True
602	DOCK7	False	False	False	6.32751288092959	0.25	True
603	ATG4C	False	False	False	5.09445036922845	0.25	True
604	ALG6	False	False	False	3.95248274379168	0.25	True
605	ITGB3BP	True	True	False	12.2081609596355	0.25	True
606	EFCAB7	False	False	False	1.67590802631618	0.25	True
607	DLEU2L	False	False	False	0.903494633221596	0.25	True
608	PGM1	False	False	False	6.60166271948015	0.25	True
609	ROR1	True	True	True	0.498404299081937	0.25	True
610	RAVER2	False	False	False	3.29760795777629	0.25	True
611	JAK1	True	True	True	87.1930522581298	0.25	True
612	AK4	False	False	False	2.94570417262411	0.25	True
613	DNAJC6	False	False	False	2.03222347651612	0.25	True
614	LEPROT	False	False	False	39.9197163497917	0.25	True
615	LEPR	True	True	True	3.51593990840807	0.25	True
616	AL513493.1	False	False	False	0.469501454030565	0.25	True
617	PDE4B	False	False	False	31.0056354942738	0.25	True
618	TCTEX1D1	False	False	False	1.50133032906051	0.25	True
619	WDR78	False	False	False	0.377001772598828	0.25	True
620	MIER1	False	False	False	53.7386177654614	0.25	True
621	SLC35D1	False	False	False	4.73276258577951	0.25	True
622	IL12RB2	True	False	True	1.17688098021297	0.25	True
623	SERBP1	False	False	False	104.680906398691	0.25	True
624	GADD45A	False	False	False	24.1594855519194	0.25	True
625	WLS	True	False	True	1.10800213067509	0.25	True
626	DEPDC1	False	False	False	4.344954376998	0.25	True
627	LRRC7	False	False	False	1.37745075648657	0.25	True
628	LRRC40	False	False	False	9.81314070291329	0.25	True
629	SRSF11	False	False	False	102.347540065293	0.25	True
630	ANKRD13C	False	False	False	6.01136176550916	0.25	True
631	HHLA3	True	True	False	2.11879018089214	0.25	True
632	CTH	False	False	False	1.82600274509759	0.25	True
633	PTGER3	True	False	True	0.31995717257947	0.25	True
634	ZRANB2	False	False	False	57.5597937182242	0.25	True
635	ZRANB2-AS2	False	False	False	0.297865955047566	0.25	True
636	NEGR1	True	True	True	3.95530306540851	0.25	True
637	LRRIQ3	False	False	False	0.36305734514884	0.25	True
638	FPGT	False	False	False	1.7728301694619	0.25	True
639	CRYZ	False	False	False	2.21309028493375	0.25	True
640	TYW3	False	False	False	19.3766531362744	0.25	True
641	SLC44A5	True	False	True	0.436284634376034	0.25	True
642	ACADM	False	False	False	16.5512855750515	0.25	True
643	RABGGTB	False	False	False	23.5005559247104	0.25	True
644	ST6GALNAC3	False	False	False	0.647517752580463	0.25	True
645	PIGK	False	False	False	7.42333141415666	0.25	True
646	AK5	False	False	False	3.39658595560576	0.25	True
647	AC118549.1	False	False	False	12.8378724394122	0.25	True
648	USP33	False	False	False	22.4820363467259	0.25	True
649	MIGA1	False	False	False	11.8018730135032	0.25	True
650	NEXN	False	False	False	2.37466024347133	0.25	True
651	FUBP1	False	False	False	35.5921308158939	0.25	True
652	DNAJB4	False	False	False	5.54787748968308	0.25	True
653	GIPC2	False	False	False	0.464370278927907	0.25	True
654	AC103591.3	False	False	False	37.6722221471856	0.25	True
655	IFI44L	False	False	False	18.0491765264911	0.25	True
656	IFI44	False	False	False	13.6805861939785	0.25	True
657	LINC01781	False	False	False	2.68292032914761	0.25	True
658	LINC01725	False	False	False	0.434271936941665	0.25	True
659	TTLL7	False	False	False	1.22352954931661	0.25	True
660	AL359504.2	False	False	False	2.58839165694373	0.25	True
661	PRKACB	False	False	False	21.1493448558374	0.25	True
662	SAMD13	False	False	False	0.851477407693159	0.25	True
663	RPF1	False	False	False	24.8921284138451	0.25	True
664	GNG5	False	False	False	95.0230804317182	0.25	True
665	SPATA1	False	False	False	2.38432060951477	0.25	True
666	CTBS	False	False	False	19.398407973091	0.25	True
667	AL359762.1	False	False	False	1.00867429989394	0.25	True
668	SSX2IP	False	False	False	12.4037403965826	0.25	True
669	LPAR3	True	False	True	0.3199567893453	0.25	True
670	MCOLN2	False	False	False	5.17844764964408	0.25	True
671	SYDE2	False	False	False	1.15585861884134	0.25	True
672	C1orf52	False	False	False	17.281034093701	0.25	True
673	BCL10	False	False	False	23.8667617388647	0.25	True
674	AL078459.1	False	False	False	0.962219377630607	0.25	True
675	ZNHIT6	False	False	False	17.2894596288522	0.25	True
676	COL24A1	False	False	False	3.59609272029751	0.25	True
677	ODF2L	False	False	False	22.3543146865871	0.25	True
678	AL049597.2	False	False	False	0.591415634545891	0.25	True
679	SH3GLB1	False	False	False	49.7605595335328	0.25	True
680	SELENOF	False	False	False	41.9393140340879	0.25	True
681	HS2ST1	False	False	False	5.28847732748914	0.25	True
682	LMO4	False	False	False	20.1119263420901	0.25	True
683	PKN2	False	False	False	34.4605810165777	0.25	True
684	GTF2B	False	False	False	31.8705391662982	0.25	True
685	KYAT3	False	False	False	6.03322044817017	0.25	True
686	RBMXL1	False	False	False	7.72617256039466	0.25	True
687	GBP3	False	False	False	5.1569062787157	0.25	True
688	GBP1	False	False	False	7.141789163497	0.25	True
689	GBP2	False	False	False	16.5038925493867	0.25	True
690	GBP4	False	False	False	10.8593795147652	0.25	True
691	AC099063.4	False	False	False	0.287963399621074	0.25	True
692	GBP5	False	False	False	10.4932236456401	0.25	True
693	LRRC8B	False	False	False	5.63836944998398	0.25	True
694	LRRC8C-DT	False	False	False	3.67783204238221	0.25	True
695	LRRC8C	False	False	False	9.58883816796933	0.25	True
696	AC099568.2	False	False	False	0.995926926701301	0.25	True
697	LRRC8D	False	False	False	6.57910571549142	0.25	True
698	ZNF326	False	False	False	48.6810990635288	0.25	True
699	LINC02609	False	False	False	0.756640928562532	0.25	True
700	ZNF644	False	False	False	48.1237994705315	0.25	True
701	CDC7	False	False	False	3.69288013994702	0.25	True
702	TGFBR3	True	False	True	8.1796313884417	0.25	True
703	EPHX4	False	False	False	0.271480619165084	0.25	True
704	BTBD8	False	False	False	1.33987581373333	0.25	True
705	GLMN	False	False	False	6.22988285263612	0.25	True
706	RPAP2	False	False	False	15.9807761860279	0.25	True
707	GFI1	False	False	False	4.50724486994758	0.25	True
708	EVI5	False	False	False	10.4156562733184	0.25	True
709	RPL5	False	False	False	321.319540337538	0.25	True
710	DIPK1A	False	False	False	1.39381478755725	0.25	True
711	MTF2	False	False	False	28.4450588296624	0.25	True
712	TMED5	True	False	True	30.8156370516253	0.25	True
713	CCDC18	False	False	False	10.3526497155072	0.25	True
714	CCDC18-AS1	False	False	False	20.473366042673	0.25	True
715	DR1	False	False	False	25.5221136738619	0.25	True
716	FNBP1L	False	False	False	3.09091091577816	0.25	True
717	BCAR3	False	False	False	0.933415428738554	0.25	True
718	DNTTIP2	False	False	False	51.9286665957614	0.25	True
719	GCLM	False	False	False	14.1394650267026	0.25	True
720	ABCD3	False	False	False	8.57811833035506	0.25	True
721	F3	True	False	True	0.621692821782871	0.25	True
722	CNN3	False	False	False	1.46882053352094	0.25	True
723	ALG14	False	False	False	2.46748445299218	0.25	True
724	TLCD4	False	False	False	11.1200197190806	0.25	True
725	RWDD3	False	False	False	14.9485406411525	0.25	True
726	PTBP2	False	False	False	16.483192222787	0.25	True
727	DPYD	False	False	False	13.6335687044137	0.25	True
728	FRRS1	False	False	False	1.4520795262935	0.25	True
729	AGL	False	False	False	9.13602202617974	0.25	True
730	AC118553.1	False	False	False	0.30746806616319	0.25	True
731	SLC35A3	False	False	False	16.6691169090886	0.25	True
732	MFSD14A	False	False	False	17.6432534941085	0.25	True
733	SASS6	False	False	False	8.2574070200283	0.25	True
734	TRMT13	False	False	False	7.60482210741539	0.25	True
735	DBT	False	False	False	4.56552780674648	0.25	True
736	RTCA-AS1	False	False	False	3.76294628981962	0.25	True
737	RTCA	False	False	False	13.2512247320582	0.25	True
738	CDC14A	False	False	False	14.1410258260371	0.25	True
739	VCAM1	True	True	True	0.444819003313633	0.25	True
740	EXTL2	False	False	False	3.21270676659427	0.25	True
741	AC104506.1	False	False	False	0.544202116895964	0.25	True
742	SLC30A7	False	False	False	11.1125605939071	0.25	True
743	DPH5	False	False	False	8.18347026552292	0.25	True
744	AC093157.1	False	False	False	2.64081484627335	0.25	True
745	AL109741.1	False	False	False	0.311218692194371	0.25	True
746	S1PR1	True	True	True	7.63838178872294	0.25	True
747	RNPC3	False	False	False	20.0094415264756	0.25	True
748	AMY2B	False	False	False	0.837984010449404	0.25	True
749	PRMT6	False	False	False	2.26620942667645	0.25	True
750	VAV3	False	False	False	22.4933721432082	0.25	True
751	VAV3-AS1	False	False	False	0.395964406085779	0.25	True
752	LINC02785	False	False	False	1.32983509282639	0.25	True
753	SLC25A24	False	False	False	13.8743688624273	0.25	True
754	AL359258.2	False	False	False	0.488904063078629	0.25	True
755	FAM102B	False	False	False	11.73028188308	0.25	True
756	HENMT1	False	False	False	6.16865862310009	0.25	True
757	PRPF38B	False	False	False	71.6287619849995	0.25	True
758	STXBP3	False	False	False	17.9356181670498	0.25	True
759	GPSM2	False	False	False	10.352336271701	0.25	True
760	CLCC1	False	False	False	5.83836283448917	0.25	True
761	WDR47	False	False	False	4.42972870998081	0.25	True
762	TAF13	False	False	False	10.0766637212515	0.25	True
763	AL356488.3	False	False	False	0.923503816652419	0.25	True
764	TMEM167B	False	False	False	22.9122791163147	0.25	True
765	AL356488.2	False	False	False	0.545745058372694	0.25	True
766	KIAA1324	False	False	False	0.349020198363175	0.25	True
767	SARS	False	False	False	20.2337109253869	0.25	True
768	CELSR2	True	False	True	0.343517431889609	0.25	True
769	PSRC1	False	False	False	0.722816505041001	0.25	True
770	SORT1	True	False	True	5.83075539846273	0.25	True
771	PSMA5	False	False	False	38.2922609817136	0.25	True
772	ATXN7L2	False	False	False	1.06681758512375	0.25	True
773	CYB561D1	False	False	False	1.69068793600621	0.25	True
774	GNAI3	True	True	False	35.7185535731976	0.25	True
775	AMPD2	False	False	False	10.4211130897062	0.25	True
776	GSTM4	False	False	False	2.55566134687954	0.25	True
777	GSTM2	True	True	False	1.86744708679136	0.25	True
778	GSTM5	False	False	False	0.859556521590042	0.25	True
779	GSTM3	False	False	False	4.1488745396581	0.25	True
780	CSF1	True	True	False	3.09604279572755	0.25	True
781	AHCYL1	False	False	False	19.9660250691178	0.25	True
782	STRIP1	False	False	False	6.90499551127718	0.25	True
783	AL160006.1	False	False	False	0.2814717009435	0.25	True
784	KCNC4	False	False	False	1.15228061365574	0.25	True
785	RBM15	False	False	False	11.6037019294673	0.25	True
786	LAMTOR5-AS1	False	False	False	1.4778956282176	0.25	True
787	SLC16A4	True	False	True	3.28735568230136	0.25	True
788	AL355488.1	False	False	False	2.27384495968629	0.25	True
789	LAMTOR5	False	False	False	55.401822313495	0.25	True
790	AL365361.1	False	False	False	3.04791747182258	0.25	True
791	KCNA3	True	False	True	1.00787461442824	0.25	True
792	CD53	True	True	True	50.0655439698589	0.25	True
793	AL360270.2	False	False	False	0.630526799604068	0.25	True
794	AL360270.1	False	False	False	2.11823775772146	0.25	True
795	LRIF1	False	False	False	7.1344526228631	0.25	True
796	AL360270.3	False	False	False	0.501254822952364	0.25	True
797	DRAM2	False	False	False	18.0905455308945	0.25	True
798	CEPT1	False	False	False	9.34284658906268	0.25	True
799	AL355816.2	False	False	False	0.756026849025694	0.25	True
800	DENND2D	False	False	False	6.85669350978925	0.25	True
801	CHI3L2	False	False	False	2.636108910926	0.25	True
802	AL390195.2	False	False	False	0.439194954435538	0.25	True
803	WDR77	False	False	False	4.91613480856477	0.25	True
