	gene_symbol	gene_symbol.1	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
224	CDC42-IT1	CDC42-IT1	False	False	False	3.35533399346339	0.25	True	True	0.027710683500621162	-3.7617738480425316	0.50582653
225	ZBTB40	ZBTB40	False	False	False	4.83378338553494	0.25	True	False	0.03027476741098179	-5.064763400447908	-0.669286
226	C1QA	C1QA	False	False	False	2.95137547662512	0.25	True	True	0.15294821896621832	-0.7207536708191026	2.9246616
227	C1QC	C1QC	False	False	False	0.509323871551489	0.25	True	True	0.03700749494275584	-1.3377506846144145	2.6919532
228	C1QB	C1QB	False	False	False	1.11797647101302	0.25	True	True	0.05886052975589928	-0.9580335202656354	3.1932392
229	EPHB2	EPHB2	False	False	False	0.342291958800154	0.25	True	True	0.028976619298757292	-3.0140395423627893	1.1801773
230	KDM1A	KDM1A	False	False	False	17.7152865159048	0.25	True	True	0.07907917283238862	-2.850455081027632	0.84289795
231	LUZP1	LUZP1	False	False	False	21.6980434783322	0.25	True	False	0.07276271162742418	-3.5835608226906843	-0.067601375
232	LINC01355	LINC01355	False	False	False	0.760517937172376	0.25	True	False	0.0014148532268265122	-3.8843034473028557	0.39532217
233	HNRNPR	HNRNPR	False	False	False	72.2807477817487	0.25	True	False	0.27499449511583174	-3.215778018793337	-0.87668306
234	ZNF436	ZNF436	False	False	False	0.467025516249987	0.25	True	False	0.003398248936988393	-6.606057974959008	-2.0593162
235	ZNF436-AS1	ZNF436-AS1	False	False	False	1.30359375617358	0.25	True	False	0.0036926853855077453	-4.587493936441817	-0.23885636
236	TCEA3	TCEA3	False	False	False	0.922284166380765	0.25	True	False	0.014806862283303385	-4.330651982222104	-0.0072211833
237	E2F2	E2F2	False	False	False	4.80231224194038	0.25	True	True	0.014887284413269228	-2.051369989568621	2.0483692
238	ID3	ID3	False	False	False	6.20396918240759	0.25	True	True	0.01949769137450108	-3.087196730543746	1.1141999
239	MDS2	MDS2	False	False	False	0.308655365221574	0.25	True	False	0.003539018106341053	-4.154616420808059	0.15153803
240	RPL11	RPL11	False	False	False	393.239974063341	0.25	True	False	0.8934783313644428	-3.948223576881651	-0.115925014
241	ELOA-AS1	ELOA-AS1	False	False	False	1.47444293276108	0.25	True	False	0.004145879222762353	-4.485655436305568	-0.14701241
242	ELOA	ELOA	False	False	False	15.0353434108611	0.25	True	False	0.05813946873289651	-4.230850935979115	-0.8715198
243	PITHD1	PITHD1	False	False	False	30.0158517821738	0.25	True	False	0.13079658099207936	-3.5222370517518624	-0.5225399
244	LYPLA2	LYPLA2	False	False	False	10.9967535707812	0.25	True	False	0.08154508972684842	-4.348605922950236	-1.0177686
245	GALE	GALE	False	False	False	3.17710852712691	0.25	True	False	0.024208746224140137	-4.794740312850037	-0.4257633
246	HMGCL	HMGCL	False	False	False	4.40061470505303	0.25	True	False	0.03311123532471572	-5.656570387813993	-1.2030123
247	FUCA1	FUCA1	False	False	False	4.52421630518298	0.25	True	False	0.015478135691534025	-4.688247316411499	-0.32972166
248	CNR2	CNR2	False	False	False	1.99797743101835	0.25	True	False	0.010388814332361187	-3.0570151978608515	1.1414193
249	PNRC2	PNRC2	False	False	False	52.7264936595956	0.25	True	False	0.24315325713585562	-3.643954350005121	-1.3123059
250	SRSF10	SRSF10	False	False	False	89.3283619206277	0.25	True	False	0.3075196505340645	-2.616097575053109	-0.103147805
251	IFNLR1	IFNLR1	False	False	False	0.677101859467388	0.25	True	False	0.005630695024980541	-4.985248301695755	-0.5975746
252	STPG1	STPG1	False	False	False	1.36598219248584	0.25	True	False	0.007898507719169084	-4.841990818236074	-0.4683766
253	NIPAL3	NIPAL3	False	False	False	5.36842967144632	0.25	True	False	0.039283833606644405	-4.152560883486662	0.15339184
254	RCAN3AS	RCAN3AS	False	False	False	0.396525056468785	0.25	True	False	0.0011357054752147138	-4.701069323774392	-0.34128532
255	RCAN3	RCAN3	False	False	False	12.7584669355421	0.25	True	True	0.08869018579134946	-2.249615274133635	1.5891262
256	NCMAP-DT	NCMAP-DT	False	False	False	1.32804979166855	0.25	True	False	0.005489317036210488	-3.4676662760000636	0.77107006
257	SRRM1	SRRM1	False	False	False	135.704388500205	0.25	True	False	0.48259272665122865	-3.643802843244153	-1.4432807
258	CLIC4	CLIC4	False	False	False	9.34605980670508	0.25	True	False	0.05590860549907391	-3.360600212711201	0.20931023
259	RUNX3	RUNX3	False	False	False	39.7543304288309	0.25	True	True	0.12925879275603233	-1.894677615024138	1.4801581
260	AL031432.1	AL031432.1	False	False	False	0.313385012004613	0.25	True	False	-2.725926226683669e-05		0.0
261	SYF2	SYF2	False	False	False	82.4653217100136	0.25	True	False	0.38367379037415916	-3.0811424963973666	-0.76698524
262	AL031432.4	AL031432.4	False	False	False	0.871182842705159	0.25	True	False	0.007752655119161377	-5.1530154154299215	-0.74887687
263	RSRP1	RSRP1	False	False	False	69.5923516463061	0.25	True	False	0.2837953132135565	-3.2125170366330162	-0.87247664
264	AL031432.3	AL031432.3	False	False	False	0.36445413602253	0.25	True	False	0.004944291819183565	-6.500962990828747	-1.9645352
265	RHD	RHD	False	False	False	3.89376420198238	0.25	True	True	0.01335031550872864	-1.0279982628289985	2.971306
266	TMEM50A	TMEM50A	False	False	False	58.1068889840195	0.25	True	False	0.33737452936185014	-2.531739376075425	-0.22978622
267	RHCE	RHCE	False	False	False	6.56887446558131	0.25	True	True	0.02424114218756608	-1.2285400228735466	2.7904458
268	MACO1	MACO1	False	False	False	17.6406179429778	0.25	True	False	0.0644530914146238	-3.6779644721027465	-0.1848484
269	LDLRAP1	LDLRAP1	False	False	False	3.83311328161112	0.25	True	True	0.03142131138910464	-3.3955503370912163	0.83610845
270	MAN1C1	MAN1C1	False	False	False	0.875363216119708	0.25	True	False	0.007339659595824875	-5.355990803834229	-0.931932
271	AL031280.1	AL031280.1	False	False	False	0.792387328019159	0.25	True	False	0.004940354812875506	-4.377361937227861	-0.049346965
272	SELENON	SELENON	False	False	False	6.4082179652409	0.25	True	True	0.03770761554508423	-3.0817128164700396	1.1191455
273	AL020996.1	AL020996.1	False	False	False	0.428063526690339	0.25	True	False	0.005210427648802111	-6.179452257137893	-1.674578
274	MTFR1L	MTFR1L	False	False	False	6.5305206875394	0.25	True	False	0.04807763993137818	-4.423090421867136	-0.0905876
275	AUNIP	AUNIP	False	False	False	1.5894436598645	0.25	True	False	0.005105242197329087	-3.1124813959764186	1.0913967
276	PAQR7	PAQR7	False	False	False	2.1011021410517	0.25	True	False	0.012692365087568016	-4.80125447008579	-0.43163818
277	STMN1	STMN1	False	False	False	57.0347261911138	0.25	True	True	0.13021855986181732	-1.3837559832507813	2.1088428
278	PAFAH2	PAFAH2	False	False	False	3.28286200558343	0.25	True	False	0.025540625635211638	-4.344599344201389	-0.019799734
279	PDIK1L	PDIK1L	False	False	False	5.23623177198576	0.25	True	False	0.011912309545836882	-3.52952692417185	0.7152805
280	FAM110D	FAM110D	False	False	False	0.782827282680252	0.25	True	False	0.0010071569594040323	-3.7428085903063386	0.52293056
281	ZNF593	ZNF593	False	False	False	19.2025701449695	0.25	True	True	0.12653568312699404	-2.364136053033161	0.90249354
282	CNKSR1	CNKSR1	False	False	False	0.326504534908114	0.25	True	False	0.007346034622272225	-6.370402356613555	-1.8467879
283	CEP85	CEP85	False	False	False	3.39100968980294	0.25	True	False	0.008993464513073604	-3.534076655704925	0.7111773
284	SH3BGRL3	SH3BGRL3	False	False	False	213.9733059358	0.25	True	True	0.7827668106318733	-2.50707401665435	1.4608126
285	UBXN11	UBXN11	False	False	False	10.627148524393	0.25	True	True	0.1743078046414747	-1.9388012952039704	1.1822153
286	CD52	CD52	False	False	False	104.326135373068	0.25	True	True	0.4524804636570794	-0.9026252074234664	1.4924618
287	ZNF683	ZNF683	False	False	False	1.34791201052194	0.25	True	True	0.014959406714433446	-2.22638520061913	1.8905302
288	DHDDS	DHDDS	False	False	False	6.98325083052339	0.25	True	False	0.03697535228299125	-5.008793868762305	-0.6188094
289	HMGN2	HMGN2	False	False	False	148.610210085629	0.25	True	False	0.49586977571328905	-3.328734282087072	-0.93059385
290	RPS6KA1	RPS6KA1	False	False	False	15.1038407352362	0.25	True	False	0.10321724968289141	-4.064770205146832	-0.6652516
291	ARID1A	ARID1A	False	False	False	40.0847679012459	0.25	True	False	0.19296636178208998	-3.537250949759383	-0.89523894
292	PIGV	PIGV	False	False	False	2.17624926600351	0.25	True	False	0.014181526271923343	-5.087586466104415	-0.68986917
293	ZDHHC18	ZDHHC18	False	False	False	7.58050074578937	0.25	True	False	0.03750029544344305	-4.670539397493391	-0.31375164
294	GPN2	GPN2	False	False	False	5.03269287610973	0.25	True	False	0.026264191348892484	-4.932025090800016	-0.5495748
295	GPATCH3	GPATCH3	False	False	False	4.79937640609412	0.25	True	False	0.023564881097381155	-5.527803969327477	-1.0868832
296	NUDC	NUDC	False	False	False	42.5917389256651	0.25	True	False	0.20609506183912438	-3.0745412290015244	-0.2938698
297	TRNP1	TRNP1	False	False	False	0.385256722500848	0.25	True	False	0.006765161611257594	-4.25897337448436	0.057422798
298	SLC9A1	SLC9A1	False	False	False	3.10457423002132	0.25	True	False	0.03581632089762347	-3.8369285208283124	0.43804765
299	WDTC1	WDTC1	False	False	False	7.35015532090164	0.25	True	False	0.04684930996031169	-5.159200369158463	-0.7544548
300	TMEM222	TMEM222	False	False	False	8.08024456614922	0.25	True	False	0.03154295224345102	-4.3248771275923215	-0.0020130798
301	SYTL1	SYTL1	False	False	False	16.7024409713717	0.25	True	True	0.10195459088541244	-2.77974469721933	0.93071854
302	MAP3K6	MAP3K6	False	False	False	1.46085873988482	0.25	True	False	0.006603014480010388	-5.4813974379986075	-1.0450311
303	GPR3	GPR3	False	False	False	0.368994275700605	0.25	True	False	-8.004383408741969e-05		0.0
304	WASF2	WASF2	False	False	False	62.1135741484843	0.25	True	False	0.2457541269986564	-3.4157200350571295	-1.0314596
305	AHDC1	AHDC1	False	False	False	4.25423194601447	0.25	True	False	0.015457739962311074	-4.783993655351441	-0.41607136
306	FGR	FGR	False	False	False	26.3147267533995	0.25	True	True	0.27054503104793903	-1.4896945994590989	1.338548
307	IFI6	IFI6	False	False	False	34.0224931262293	0.25	True	True	0.46556137513388746	-0.750903060401239	1.654953
308	FAM76A	FAM76A	False	False	False	10.6595613378212	0.25	True	False	0.052414278722089085	-5.2493424537851086	-0.8357502
309	STX12	STX12	False	False	False	15.8492559749816	0.25	True	False	0.10583261061098458	-3.267101653478286	0.32543314
310	AL020997.2	AL020997.2	False	False	False	0.348133839756942	0.25	True	False	0.0030278072520417217	-6.24670489740028	-1.7352303
311	PPP1R8	PPP1R8	False	False	False	8.63983656575023	0.25	True	False	0.045656120885565685	-4.623146554533735	-0.27100998
312	THEMIS2	THEMIS2	False	False	False	32.0518139595352	0.25	True	True	0.22538811483178098	-1.650363507805582	1.1408421
313	RPA2	RPA2	False	False	False	18.1410524535919	0.25	True	False	0.1092575799984287	-3.807207518122143	-0.8731936
314	SMPDL3B	SMPDL3B	False	False	False	0.498751449950705	0.25	True	False	0.0009302678714780584	-4.131366006384011	0.17250663
315	XKR8	XKR8	False	False	False	3.01670060456765	0.25	True	False	0.018564945614949726	-4.662789621938332	-0.30676243
316	EYA3	EYA3	False	False	False	4.2717347723347	0.25	True	False	0.034571540508337335	-5.237088327356005	-0.82469875
317	PTAFR	PTAFR	False	False	False	9.79530891499362	0.25	True	True	0.046243196276388544	-2.8933724733996518	1.289002
318	DNAJC8	DNAJC8	False	False	False	59.663993639406	0.25	True	False	0.2880922340234882	-3.429218625867442	-1.1520027
319	ATP5IF1	ATP5IF1	False	False	False	82.0041874996572	0.25	True	False	0.3855045564302574	-3.1210475990856468	-0.8128568
320	AL353622.1	AL353622.1	False	False	False	1.94267929095423	0.25	True	False	0.009159347917030462	-5.113469081781167	-0.71321166
321	SESN2	SESN2	False	False	False	5.06203622929939	0.25	True	False	0.054088268450514634	-3.3695788440229615	0.198159
322	MED18	MED18	False	False	False	1.55760984600031	0.25	True	False	0.0083592119258334	-5.090973977963239	-0.69292426
323	PHACTR4	PHACTR4	False	False	False	26.0131299994758	0.25	True	False	0.12933827777963172	-3.192716781650149	-0.11706802
324	RCC1	RCC1	False	False	False	5.86081891853006	0.25	True	True	0.018867403559627474	-3.2230645852759254	0.99166626
325	SNHG3	SNHG3	False	False	False	47.4035372685278	0.25	True	False	0.1351038478404712	-2.892017930520537	0.25293934
326	TRNAU1AP	TRNAU1AP	False	False	False	11.5266400514917	0.25	True	False	0.056576493791515456	-4.424836167807544	-1.1124448
327	SNHG12	SNHG12	False	False	False	10.2033178537525	0.25	True	False	0.06952777641970963	-4.167147916630468	-0.7924022
328	TAF12	TAF12	False	False	False	13.6181490682819	0.25	True	False	0.12422405239648414	-3.1418658868507077	-0.05449643
329	AL360012.1	AL360012.1	False	False	False	8.60139470100742	0.25	True	True	0.04914325704420544	-3.327238251827584	0.8977163
330	GMEB1	GMEB1	False	False	False	12.934440964386	0.25	True	False	0.0650184590199375	-4.993200293626207	-1.818339
331	YTHDF2	YTHDF2	False	False	False	33.7715177034294	0.25	True	False	0.1353788327187554	-3.6293299477414656	-0.6543168
332	EPB41	EPB41	False	False	False	41.6253909733494	0.25	True	True	0.17521579727989303	-2.3657618136930276	0.6273083
333	SRSF4	SRSF4	False	False	False	61.5073784410491	0.25	True	False	0.2406776587476902	-3.145183219409963	-0.6985594
334	MECR	MECR	False	False	False	4.32821737026937	0.25	True	False	0.015730013890045566	-3.889568193111056	0.3905741
335	MATN1	MATN1	False	False	False	0.385593660614724	0.25	True	False	0.0007014996555130714	-4.813251223384882	-0.44245756
336	MATN1-AS1	MATN1-AS1	False	False	False	1.79930168510945	0.25	True	False	0.002663861110483329	-4.009933693694027	0.28202143
337	LAPTM5	LAPTM5	False	False	False	135.97672019778	0.25	True	False	0.5689280711611334	-1.9719099973976948	0.42481777
338	SDC3	SDC3	False	False	False	0.609332990318164	0.25	True	False	0.006847827172981492	-4.438421645741929	-0.1044142
339	PUM1	PUM1	False	False	False	37.9911890110317	0.25	True	False	0.1810343539423222	-3.2857383534848195	-0.568356
340	SNRNP40	SNRNP40	False	False	False	18.8858562839666	0.25	True	False	0.07150988531860615	-3.366454538166985	0.2020393
341	ZCCHC17	ZCCHC17	False	False	False	15.4602885858205	0.25	True	False	0.09344765535517295	-4.265177402290635	-0.91415244
342	AL451070.1	AL451070.1	False	False	False	0.568725126242352	0.25	True	False	0.000397012244522442	-3.3010749112436746	0.9213119
343	SERINC2	SERINC2	False	False	False	1.66680489906636	0.25	True	True	0.024969524881445545	-3.3976170505817676	0.83424455
344	LINC01226	LINC01226	False	False	False	0.880810204859116	0.25	True	False	0.005898081596205992	-3.7072531072841177	0.55499655
345	PEF1	PEF1	False	False	False	14.0568375521162	0.25	True	False	0.0675399208263722	-4.252690977439938	-0.8986446
346	AL136115.2	AL136115.2	False	False	False	1.042754843271	0.25	True	False	0.006705854228094587	-4.693927620356537	-0.3348445
347	PTP4A2	PTP4A2	False	False	False	120.283857709221	0.25	True	False	0.4881835498803676	-3.337563521467997	-1.115305
348	KHDRBS1	KHDRBS1	False	False	False	69.14694197923	0.25	True	False	0.2755806597409942	-3.3071472948393064	-0.9945414
349	AL445248.1	AL445248.1	False	False	False	1.08594022155782	0.25	True	False	0.0012933770310126175	-4.316778127864048	0.005291074
350	TMEM39B	TMEM39B	False	False	False	3.91575883768225	0.25	True	False	0.025189051647062127	-4.201296375200406	0.109439306
351	KPNA6	KPNA6	False	False	False	20.4487028639697	0.25	True	False	0.0771039390794793	-3.53794949178831	-0.0109532215
352	TXLNA	TXLNA	False	False	False	9.67821534646073	0.25	True	False	0.0448499080357521	-4.608684989339865	-0.25796768
353	CCDC28B	CCDC28B	False	False	False	7.94786666116142	0.25	True	True	0.03085496644876526	-2.939803597339624	1.2471277
354	AL049795.1	AL049795.1	False	False	False	0.318471834362424	0.25	True	False	0.0008957671464632914	-5.3668674421391	-0.94174117
355	IQCC	IQCC	False	False	False	0.633343274022144	0.25	True	False	0.003221411397236989	-5.005297187888927	-0.6156559
356	TMEM234	TMEM234	False	False	False	2.39098193490637	0.25	True	False	0.01406027558282416	-6.063110673844864	-1.5696542
357	EIF3I	EIF3I	False	False	False	53.059470333289	0.25	True	False	0.2211718917443401	-2.953802406397035	-0.463062
358	LCK	LCK	False	False	False	12.7397244098146	0.25	True	True	0.11524250917842604	-1.5167647009593366	1.9451767
359	HDAC1	HDAC1	False	False	False	24.0906463763715	0.25	True	False	0.11866592074477224	-3.6575612408174907	-0.6890552
360	MARCKSL1	MARCKSL1	False	False	False	34.6186247489383	0.25	True	True	0.17823766141977415	-2.2781728082262225	0.74114496
361	FAM229A	FAM229A	False	False	False	2.47956323547153	0.25	True	False	0.011155877142051428	-5.159984821000796	-0.7551623
362	BSDC1	BSDC1	False	False	False	24.7413337840563	0.25	True	True	0.09472868326458744	-2.7808462956157096	0.9293504
363	ZBTB8A	ZBTB8A	False	False	False	4.33723128044679	0.25	True	False	0.0100310941693316	-2.3980243477951433	1.735736
364	ZBTB8OS	ZBTB8OS	False	False	False	20.3817369147397	0.25	True	False	0.16159617785450547	-3.7565743979006334	-0.81089
365	RBBP4	RBBP4	False	False	False	44.1518207311208	0.25	True	False	0.2041277420176286	-2.9660173881833414	-0.15282482
366	SYNC	SYNC	False	False	False	8.51828475912362	0.25	True	False	0.05359029403338042	-4.356997950234858	-1.0281913
367	KIAA1522	KIAA1522	False	False	False	1.1370687619023	0.25	True	False	0.010518869354050641	-4.635443785044699	-0.28210035
368	YARS	YARS	False	False	False	16.8665630617004	0.25	True	False	0.0818700410348499	-3.5855029379643306	-0.07001343
369	S100PBP	S100PBP	False	False	False	9.6767971582236	0.25	True	False	0.055597021420053176	-4.035691034890109	-0.629136
370	TMEM54	TMEM54	False	False	False	0.309347924246424	0.25	True	False	0.005046789156905854	-4.170761841225906	0.13697715
371	RNF19B	RNF19B	False	False	False	8.2989291230535	0.25	True	False	0.037427264944934785	-3.9976375101015917	0.29311085
372	AK2	AK2	False	False	False	23.5063493010437	0.25	True	True	0.12564758196162987	-2.6214084006952856	0.58592206
373	AZIN2	AZIN2	False	False	False	0.304352446644987	0.25	True	False	0.0031290461725230413	-5.698429231749016	-1.2407631
374	TRIM62	TRIM62	False	False	False	1.15773168199837	0.25	True	False	0.00555473024871033	-5.826144622347249	-1.3559444
375	ZNF362	ZNF362	False	False	False	4.81168475966624	0.25	True	False	0.02306550137813276	-4.9355919892895095	-0.55279166
