id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|Ery	B|Gran	B|HSPC	B|Mono	B|NK	B|T	Ery|B	Ery|Ery	Ery|Gran	Ery|HSPC	Ery|Mono	Ery|NK	Ery|T	Gran|B	Gran|Ery	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|Ery	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|Ery	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|Ery	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|Ery	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS03666DA7A	GNAI2_CCR5	simple:P04899	simple:P51681	GNAI2	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.386	0.0	0.0	0.397	0.0	0.0	0.0	0.12	0.0	0.0	0.131	0.0	0.0	0.0	0.652	0.0	0.0	0.663	0.0	0.0	0.0	0.402	0.0	0.0	0.413	0.0	0.0	0.0	0.663	0.0	0.0	0.674	0.0	0.0	0.0	0.544	0.0	0.0	0.556	0.0	0.0	0.0	0.412	0.0	0.0	0.423
CPI-SS0B01D306C	CCL5_CCR5	simple:P13501	simple:P51681	CCL5	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.081	0.0	0.0	0.093	0.0	0.0	0.0	0.097	0.0	0.0	0.108	0.0	0.0	0.0	0.403	0.0	0.0	0.414	0.0	0.0	0.0	0.078	0.0	0.0	0.089	0.0	0.0	0.0	0.034	0.0	0.0	0.045	0.0	0.0	0.0	1.272	0.0	0.0	1.283	0.0	0.0	0.0	1.287	0.0	0.0	1.298
CPI-SS0ABB32BF0	CD4_CCR5	simple:P01730	simple:P51681	CD4	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.024	0.0	0.0	0.0	0.18	0.0	0.0	0.192	0.0	0.0	0.0	0.014	0.0	0.0	0.026	0.0	0.0	0.0	0.11	0.0	0.0	0.121	0.0	0.0	0.0	0.023	0.0	0.0	0.034	0.0	0.0	0.0	0.033	0.0	0.0	0.044
CPI-SS0B9E7D0EC	CCL2_CCR5	simple:P13500	simple:P51681	CCL2	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.016
CPI-SS0C090A257	CCL3_CCR5	simple:P10147	simple:P51681	CCL3	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.022	0.0	0.0	0.034	0.0	0.0	0.0	0.014	0.0	0.0	0.025	0.0	0.0	0.0	0.245	0.0	0.0	0.257	0.0	0.0	0.0	0.017	0.0	0.0	0.028	0.0	0.0	0.0	0.084	0.0	0.0	0.095	0.0	0.0	0.0	0.619	0.0	0.0	0.63	0.0	0.0	0.0	0.205	0.0	0.0	0.217
CPI-SS0D1D95883	CCL4_CCR5	simple:P13236	simple:P51681	CCL4	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.034	0.0	0.0	0.045	0.0	0.0	0.0	0.052	0.0	0.0	0.063	0.0	0.0	0.0	0.199	0.0	0.0	0.21	0.0	0.0	0.0	0.029	0.0	0.0	0.04	0.0	0.0	0.0	0.131	0.0	0.0	0.142	0.0	0.0	0.0	0.993	0.0	0.0	1.004	0.0	0.0	0.0	0.604	0.0	0.0	0.616
CPI-SS036B7E46C	CCL3L1_CCR5	simple:P16619	simple:P51681	CCL3L1	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.016	0.0	0.0	0.0	0.241	0.0	0.0	0.253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.181	0.0	0.0	0.192	0.0	0.0	0.0	0.11	0.0	0.0	0.121
CPI-SS05CA2B2B4	S100A4_CCR5	simple:P26447	simple:P51681	S100A4	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.366	0.0	0.0	0.378	0.0	0.0	0.0	0.72	0.0	0.0	0.731	0.0	0.0	0.0	1.951	0.0	0.0	1.962	0.0	0.0	0.0	0.304	0.0	0.0	0.315	0.0	0.0	0.0	1.932	0.0	0.0	1.944	0.0	0.0	0.0	1.273	0.0	0.0	1.284	0.0	0.0	0.0	1.312	0.0	0.0	1.324
CPI-SS0C39D566E	GNAI2_IGF1R	simple:P04899	simple:P08069	GNAI2	IGF1R	False	False	False	user_curated	False	0.401	0.426	0.449	0.41	0.0	0.0	0.397	0.135	0.16	0.183	0.144	0.0	0.0	0.131	0.667	0.692	0.715	0.676	0.0	0.0	0.663	0.417	0.442	0.465	0.426	0.0	0.0	0.413	0.678	0.703	0.726	0.687	0.0	0.0	0.674	0.559	0.584	0.607	0.569	0.0	0.0	0.556	0.427	0.451	0.475	0.436	0.0	0.0	0.423
CPI-SS00FD788E8	GNAI2_F2R	simple:P04899	simple:P25116	GNAI2	F2R	False	False	False	user_curated	False	0.0	0.395	0.444	0.447	0.0	0.486	0.462	0.0	0.128	0.178	0.181	0.0	0.22	0.196	0.0	0.661	0.71	0.713	0.0	0.752	0.729	0.0	0.411	0.46	0.463	0.0	0.502	0.479	0.0	0.672	0.721	0.724	0.0	0.763	0.74	0.0	0.553	0.603	0.605	0.0	0.645	0.621	0.0	0.42	0.47	0.472	0.0	0.512	0.488
CPI-SS0AE8C3A27	MMP2_F2R	simple:P08253	simple:P25116	MMP2	F2R	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.063	0.066	0.0	0.105	0.082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.155	0.157	0.0	0.196	0.173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.062	0.065	0.0	0.104	0.081
CPI-SS01B37D7D8	ITGA2B_F2R	simple:P08514	simple:P25116	ITGA2B	F2R	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.079	0.081	0.0	0.121	0.097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.09	0.092	0.0	0.132	0.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.064	0.067	0.0	0.106	0.082
CPI-SS044094057	ITGB3_F2R	simple:P05106	simple:P25116	ITGB3	F2R	False	False	False	user_curated	False	0.0	0.019	0.069	0.071	0.0	0.111	0.087	0.0	0.011	0.061	0.063	0.0	0.103	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.062	0.064	0.0	0.103	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A94DAC37	PRSS2_F2R	simple:P07478	simple:P25116	PRSS2	F2R	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.06	0.062	0.0	0.102	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.061	0.064	0.0	0.103	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS072BEC00E	CTSG_F2R	simple:P08311	simple:P25116	CTSG	F2R	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.065	0.067	0.0	0.107	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.098	0.1	0.0	0.14	0.116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.063	0.065	0.0	0.105	0.081
CPI-SS07EA09568	GZMA_F2R	simple:P12544	simple:P25116	GZMA	F2R	False	False	False	user_curated	False	0.0	0.017	0.067	0.069	0.0	0.109	0.085	0.0	0.054	0.104	0.107	0.0	0.146	0.122	0.0	0.141	0.19	0.193	0.0	0.232	0.209	0.0	0.039	0.089	0.091	0.0	0.131	0.107	0.0	0.05	0.1	0.103	0.0	0.142	0.118	0.0	1.129	1.178	1.181	0.0	1.22	1.197	0.0	0.731	0.781	0.783	0.0	0.823	0.799
CPI-SS0A3CA0C16	GNAI2_C5AR1	simple:P04899	simple:P21730	GNAI2	C5AR1	False	False	False	user_curated	False	0.0	0.395	0.0	0.0	0.763	0.403	0.4	0.0	0.129	0.0	0.0	0.497	0.137	0.134	0.0	0.661	0.0	0.0	1.029	0.669	0.667	0.0	0.411	0.0	0.0	0.779	0.419	0.417	0.0	0.672	0.0	0.0	1.04	0.68	0.678	0.0	0.554	0.0	0.0	0.921	0.562	0.559	0.0	0.421	0.0	0.0	0.789	0.429	0.426
CPI-SS00581282E	C5_C5AR1	simple:P01031	simple:P21730	C5	C5AR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.38	0.02	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.383	0.024	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.379	0.02	0.017
CPI-SS0BAC17AD7	GNAI2_S1PR1	simple:P04899	simple:P21453	GNAI2	S1PR1	False	False	False	user_curated	False	0.422	0.389	0.0	0.401	0.425	0.419	0.479	0.156	0.123	0.0	0.135	0.159	0.153	0.213	0.688	0.655	0.0	0.667	0.691	0.686	0.745	0.438	0.406	0.0	0.417	0.441	0.436	0.495	0.699	0.667	0.0	0.678	0.702	0.697	0.756	0.58	0.548	0.0	0.56	0.584	0.578	0.637	0.448	0.415	0.0	0.427	0.451	0.445	0.505
CPI-SS0023122D0	PDGFB_S1PR1	simple:P01127	simple:P21453	PDGFB	S1PR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.005	0.0	0.017	0.041	0.035	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.007	0.0	0.019	0.043	0.037	0.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.008	0.0	0.019	0.043	0.038	0.097
CPI-SS0DE107E3C	GNAI2_CXCR2	simple:P04899	simple:P25025	GNAI2	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.385	0.0	0.0	0.387	0.0	0.0	0.0	0.119	0.0	0.0	0.121	0.0	0.0	0.0	0.651	0.0	0.0	0.653	0.0	0.0	0.0	0.401	0.0	0.0	0.404	0.0	0.0	0.0	0.662	0.0	0.0	0.665	0.0	0.0	0.0	0.544	0.0	0.0	0.546	0.0	0.0	0.0	0.411	0.0	0.0	0.413
CPI-SS0C491A3C1	PPBP_CXCR2	simple:P02775	simple:P25025	PPBP	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.046	0.0	0.0	0.048	0.0	0.0	0.0	0.029	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.02	0.0	0.0	0.0	0.086	0.0	0.0	0.088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.035
CPI-SS0315F51DD	CXCL8_CXCR2	simple:P10145	simple:P25025	CXCL8	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.016	0.0	0.0	0.018	0.0	0.0	0.0	0.021	0.0	0.0	0.023	0.0	0.0	0.0	0.801	0.0	0.0	0.803	0.0	0.0	0.0	0.191	0.0	0.0	0.194	0.0	0.0	0.0	1.319	0.0	0.0	1.321	0.0	0.0	0.0	0.045	0.0	0.0	0.048	0.0	0.0	0.0	0.045	0.0	0.0	0.047
CPI-SS08102DC9E	CXCL1_CXCR2	simple:P09341	simple:P25025	CXCL1	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.014	0.0	0.0	0.0	0.074	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.005
CPI-SS0F562FEA5	CXCL2_CXCR2	simple:P19875	simple:P25025	CXCL2	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.139	0.0	0.0	0.142	0.0	0.0	0.0	0.292	0.0	0.0	0.294	0.0	0.0	0.0	0.052	0.0	0.0	0.054	0.0	0.0	0.0	0.006	0.0	0.0	0.008
CPI-SS09185EA8F	CXCL3_CXCR2	simple:P19876	simple:P25025	CXCL3	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.003	0.0	0.0	0.005	0.0	0.0	0.0	0.004	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126	0.0	0.0	0.128	0.0	0.0	0.0	0.023	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006
CPI-SS0C2B9C062	MIF_CXCR2	simple:P14174	simple:P25025	MIF	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.606	0.0	0.0	0.609	0.0	0.0	0.0	0.32	0.0	0.0	0.322	0.0	0.0	0.0	0.778	0.0	0.0	0.781	0.0	0.0	0.0	0.774	0.0	0.0	0.776	0.0	0.0	0.0	0.833	0.0	0.0	0.835	0.0	0.0	0.0	0.716	0.0	0.0	0.718	0.0	0.0	0.0	0.759	0.0	0.0	0.761
CPI-SS001BAA737	CD74_CXCR2	simple:P04233	simple:P25025	CD74	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	2.119	0.0	0.0	2.121	0.0	0.0	0.0	0.134	0.0	0.0	0.136	0.0	0.0	0.0	1.586	0.0	0.0	1.588	0.0	0.0	0.0	1.032	0.0	0.0	1.034	0.0	0.0	0.0	1.01	0.0	0.0	1.012	0.0	0.0	0.0	0.529	0.0	0.0	0.531	0.0	0.0	0.0	0.487	0.0	0.0	0.489
CPI-SS08D8EC856	GNAI2_FPR1	simple:P04899	simple:P21462	GNAI2	FPR1	False	False	False	user_curated	False	0.386	0.39	0.655	0.389	0.672	0.0	0.395	0.12	0.124	0.388	0.123	0.406	0.0	0.129	0.652	0.656	0.921	0.655	0.938	0.0	0.661	0.403	0.406	0.671	0.405	0.689	0.0	0.412	0.664	0.667	0.932	0.667	0.95	0.0	0.673	0.545	0.548	0.813	0.548	0.831	0.0	0.554	0.412	0.415	0.68	0.415	0.698	0.0	0.421
CPI-SS0F739D3DB	ANXA1_FPR1	simple:P04083	simple:P21462	ANXA1	FPR1	False	False	False	user_curated	False	0.028	0.031	0.296	0.031	0.314	0.0	0.037	0.058	0.061	0.326	0.061	0.344	0.0	0.067	1.23	1.233	1.498	1.232	1.516	0.0	1.239	0.698	0.701	0.966	0.701	0.984	0.0	0.707	0.84	0.844	1.109	0.843	1.126	0.0	0.849	0.437	0.44	0.705	0.44	0.723	0.0	0.446	0.502	0.506	0.771	0.505	0.788	0.0	0.512
CPI-SS09BED5DD4	GNAI2_TBXA2R	simple:P04899	simple:P21731	GNAI2	TBXA2R	False	False	False	user_curated	False	0.0	0.387	0.0	0.397	0.0	0.0	0.387	0.0	0.121	0.0	0.131	0.0	0.0	0.121	0.0	0.653	0.0	0.663	0.0	0.0	0.653	0.0	0.403	0.0	0.413	0.0	0.0	0.403	0.0	0.664	0.0	0.674	0.0	0.0	0.664	0.0	0.545	0.0	0.556	0.0	0.0	0.546	0.0	0.412	0.0	0.423	0.0	0.0	0.413
CPI-SS0DE6FCF38	GNAI2_ADCY7	simple:P04899	simple:P51828	GNAI2	ADCY7	False	False	False	user_curated	False	0.0	0.425	0.0	0.421	0.417	0.456	0.433	0.0	0.158	0.0	0.154	0.151	0.19	0.167	0.0	0.691	0.0	0.687	0.683	0.722	0.699	0.0	0.441	0.0	0.437	0.433	0.473	0.449	0.0	0.702	0.0	0.698	0.694	0.734	0.71	0.0	0.583	0.0	0.579	0.576	0.615	0.591	0.0	0.45	0.0	0.446	0.443	0.482	0.459
CPI-SS0CA4C783F	GNAI2_S1PR3	simple:P04899	simple:Q99500	GNAI2	S1PR3	False	False	False	user_curated	False	0.0	0.385	0.0	0.386	0.427	0.0	0.386	0.0	0.119	0.0	0.12	0.161	0.0	0.12	0.0	0.651	0.0	0.652	0.693	0.0	0.652	0.0	0.402	0.0	0.402	0.444	0.0	0.402	0.0	0.663	0.0	0.663	0.705	0.0	0.663	0.0	0.544	0.0	0.544	0.586	0.0	0.544	0.0	0.411	0.0	0.412	0.453	0.0	0.412
CPI-SS091AAE861	GNAI2_S1PR5	simple:P04899	simple:Q9H228	GNAI2	S1PR5	False	False	False	user_curated	False	0.0	0.39	0.442	0.388	0.0	0.647	0.521	0.0	0.124	0.176	0.122	0.0	0.381	0.255	0.0	0.656	0.708	0.654	0.0	0.913	0.787	0.0	0.407	0.458	0.404	0.0	0.663	0.537	0.0	0.668	0.719	0.665	0.0	0.924	0.798	0.0	0.549	0.601	0.546	0.0	0.806	0.679	0.0	0.416	0.468	0.414	0.0	0.673	0.546
CPI-SS03BD27349	GNAI2_LPAR3	simple:P04899	simple:Q9UBY5	GNAI2	LPAR3	False	False	False	user_curated	False	0.391	0.0	0.0	0.385	0.0	0.0	0.387	0.125	0.0	0.0	0.119	0.0	0.0	0.121	0.657	0.0	0.0	0.651	0.0	0.0	0.653	0.407	0.0	0.0	0.402	0.0	0.0	0.403	0.668	0.0	0.0	0.663	0.0	0.0	0.664	0.55	0.0	0.0	0.544	0.0	0.0	0.545	0.417	0.0	0.0	0.411	0.0	0.0	0.413
CPI-SS08991B378	CD6_ALCAM	simple:P30203	simple:Q13740	CD6	ALCAM	False	False	False	user_curated	False	0.042	0.024	0.176	0.156	0.213	0.034	0.019	0.031	0.012	0.164	0.145	0.201	0.023	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.015	0.167	0.148	0.204	0.026	0.011	0.072	0.053	0.205	0.186	0.242	0.064	0.049	0.101	0.082	0.234	0.215	0.271	0.093	0.078	0.296	0.277	0.429	0.41	0.466	0.288	0.273
CPI-SS0E873DD1D	S100A9_ALCAM	simple:P06702	simple:Q13740	S100A9	ALCAM	False	False	False	user_curated	False	0.083	0.064	0.216	0.196	0.253	0.075	0.06	0.101	0.082	0.234	0.215	0.271	0.093	0.078	1.545	1.526	1.678	1.658	1.715	1.537	1.521	0.048	0.029	0.181	0.162	0.218	0.04	0.025	2.766	2.748	2.9	2.88	2.937	2.759	2.743	0.257	0.238	0.39	0.371	0.427	0.249	0.234	0.17	0.151	0.303	0.283	0.34	0.162	0.146
CPI-SS0990BCA45	S100B_ALCAM	simple:P04271	simple:Q13740	S100B	ALCAM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.007	0.159	0.14	0.196	0.018	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.007	0.159	0.139	0.196	0.018	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03B60356D	VWF_LRP1	simple:P04275	simple:Q07954	VWF	LRP1	False	False	False	user_curated	False	0.0	0.033	0.254	0.011	0.289	0.018	0.013	0.0	0.028	0.249	0.006	0.284	0.014	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.252	0.01	0.288	0.017	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00BC1D7B7	LRPAP1_LRP1	simple:P30533	simple:Q07954	LRPAP1	LRP1	False	False	False	user_curated	False	0.0	0.057	0.278	0.035	0.313	0.043	0.037	0.0	0.147	0.368	0.126	0.403	0.133	0.127	0.0	0.147	0.368	0.125	0.403	0.132	0.127	0.0	0.149	0.37	0.127	0.405	0.134	0.129	0.0	0.083	0.303	0.061	0.338	0.068	0.062	0.0	0.319	0.539	0.297	0.574	0.304	0.298	0.0	0.153	0.374	0.131	0.409	0.139	0.133
CPI-SS01C1F9BD5	APP_LRP1	simple:P05067	simple:Q07954	APP	LRP1	False	False	False	user_curated	False	0.0	0.055	0.276	0.034	0.311	0.041	0.035	0.0	0.032	0.253	0.01	0.288	0.017	0.012	0.0	0.212	0.433	0.19	0.468	0.197	0.192	0.0	0.156	0.376	0.134	0.412	0.141	0.136	0.0	0.234	0.454	0.212	0.489	0.219	0.213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.262	0.019	0.297	0.026	0.021
CPI-SS07BD289CC	C3_LRP1	simple:P01024	simple:Q07954	C3	LRP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.245	0.003	0.281	0.01	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B6760FAD	PF4_LRP1	simple:P02776	simple:Q07954	PF4	LRP1	False	False	False	user_curated	False	0.0	0.046	0.267	0.024	0.302	0.031	0.026	0.0	0.053	0.274	0.031	0.309	0.038	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.258	0.016	0.293	0.023	0.017	0.0	0.075	0.296	0.053	0.331	0.06	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.265	0.022	0.3	0.029	0.024
CPI-SS0CA60658F	CALR_LRP1	simple:P27797	simple:Q07954	CALR	LRP1	False	False	False	user_curated	False	0.0	0.496	0.717	0.474	0.752	0.482	0.476	0.0	0.556	0.776	0.534	0.812	0.541	0.536	0.0	0.946	1.166	0.924	1.202	0.931	0.926	0.0	0.778	0.999	0.757	1.034	0.764	0.758	0.0	0.399	0.619	0.377	0.655	0.384	0.379	0.0	0.614	0.835	0.592	0.87	0.599	0.594	0.0	0.507	0.728	0.486	0.763	0.493	0.487
CPI-SS02928C71A	PDGFB_LRP1	simple:P01127	simple:Q07954	PDGFB	LRP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.246	0.003	0.281	0.01	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.247	0.005	0.282	0.012	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.248	0.006	0.283	0.013	0.007
CPI-SS05D25E16C	LDLR_LRP1	simple:P01130	simple:Q07954	LDLR	LRP1	False	False	False	user_curated	False	0.0	0.035	0.256	0.014	0.291	0.021	0.015	0.0	0.046	0.267	0.025	0.302	0.032	0.026	0.0	0.086	0.307	0.064	0.342	0.072	0.066	0.0	0.042	0.263	0.021	0.298	0.028	0.022	0.0	0.089	0.31	0.068	0.345	0.075	0.069	0.0	0.054	0.274	0.032	0.309	0.039	0.033	0.0	0.088	0.309	0.066	0.344	0.073	0.068
CPI-SS0B2A7EE22	THBS1_LRP1	simple:P07996	simple:Q07954	THBS1	LRP1	False	False	False	user_curated	False	0.0	0.06	0.28	0.038	0.315	0.045	0.039	0.0	0.031	0.251	0.009	0.286	0.016	0.01	0.0	0.244	0.465	0.222	0.5	0.229	0.224	0.0	0.033	0.254	0.011	0.289	0.018	0.013	0.0	0.474	0.695	0.452	0.73	0.46	0.454	0.0	0.044	0.264	0.022	0.299	0.029	0.023	0.0	0.043	0.264	0.021	0.299	0.028	0.023
CPI-SS006C6537E	MDK_LRP1	simple:P21741	simple:Q07954	MDK	LRP1	False	False	False	user_curated	False	0.0	0.031	0.252	0.009	0.287	0.016	0.011	0.0	0.03	0.251	0.009	0.286	0.016	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.353	0.111	0.388	0.118	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.249	0.007	0.284	0.014	0.008
CPI-SS01611BFB1	HSPG2_LRP1	simple:P98160	simple:Q07954	HSPG2	LRP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.25	0.007	0.285	0.014	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052	0.273	0.031	0.308	0.038	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.248	0.005	0.283	0.013	0.007
CPI-SS02732F2A4	TFPI_LRP1	simple:P10646	simple:Q07954	TFPI	LRP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.288	0.046	0.324	0.053	0.047	0.0	0.132	0.353	0.11	0.388	0.117	0.112	0.0	0.265	0.486	0.243	0.521	0.251	0.245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.288	0.045	0.323	0.052	0.047	0.0	0.031	0.252	0.009	0.287	0.016	0.011
CPI-SS0D47CF8AB	F8_LRP1	simple:P00451	simple:Q07954	F8	LRP1	False	False	False	user_curated	False	0.0	0.031	0.252	0.009	0.287	0.017	0.011	0.0	0.026	0.247	0.005	0.282	0.012	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.248	0.006	0.283	0.013	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.253	0.011	0.288	0.018	0.012
CPI-SS031728D8B	AGRN_LRP1	simple:O00468	simple:Q07954	AGRN	LRP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.254	0.012	0.29	0.019	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.264	0.021	0.299	0.028	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.248	0.005	0.283	0.012	0.007
