"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene","ligand_log2FC","ligand_p_val_adj","receptor_log2FC","receptor_p_val_adj"
"6811","T:TGFB1_NK:SMAD3","T","TGFB1","NK","SMAD3",0.274200840528619,4.92179456757968e-175,NA,NA
"6812","T:TGFB1_NK:TGFBR1","T","TGFB1","NK","TGFBR1",0.274200840528619,4.92179456757968e-175,NA,NA
"6813","T:TGFBR1_NK:BMPR2","T","TGFBR1","NK","BMPR2",NA,NA,NA,NA
"6814","T:TGFBR1_NK:TGFBR2","T","TGFBR1","NK","TGFBR2",NA,NA,NA,NA
"6815","T:TGOLN2_NK:BTN3A1","T","TGOLN2","NK","BTN3A1",NA,NA,NA,NA
"6816","T:TNFSF10_NK:RIPK1","T","TNFSF10","NK","RIPK1",NA,NA,NA,NA
"6817","T:UBA52_NK:ADRB2","T","UBA52","NK","ADRB2",NA,NA,NA,NA
"6818","T:UBA52_NK:NOTCH1","T","UBA52","NK","NOTCH1",NA,NA,NA,NA
"6819","T:UBA52_NK:RIPK1","T","UBA52","NK","RIPK1",NA,NA,NA,NA
"6820","T:UBA52_NK:SMAD3","T","UBA52","NK","SMAD3",NA,NA,NA,NA
"6821","T:UBA52_NK:TGFBR1","T","UBA52","NK","TGFBR1",NA,NA,NA,NA
"6822","T:UBB_NK:ADRB2","T","UBB","NK","ADRB2",NA,NA,NA,NA
"6823","T:UBB_NK:RIPK1","T","UBB","NK","RIPK1",NA,NA,NA,NA
"6824","T:UBB_NK:SMAD3","T","UBB","NK","SMAD3",NA,NA,NA,NA
"6825","T:UBB_NK:TGFBR1","T","UBB","NK","TGFBR1",NA,NA,NA,NA
"6826","T:UBC_NK:ADRB2","T","UBC","NK","ADRB2",NA,NA,NA,NA
"6827","T:UBC_NK:RIPK1","T","UBC","NK","RIPK1",NA,NA,NA,NA
"6828","T:UBC_NK:SMAD3","T","UBC","NK","SMAD3",NA,NA,NA,NA
"6829","T:UBC_NK:TGFBR1","T","UBC","NK","TGFBR1",NA,NA,NA,NA
"6830","T:YBX1_NK:NOTCH1","T","YBX1","NK","NOTCH1",NA,NA,NA,NA
"6831","NK:ACTR2_NK:ADRB2","NK","ACTR2","NK","ADRB2",NA,NA,NA,NA
"6832","NK:ADRB2_NK:CXCR4","NK","ADRB2","NK","CXCR4",NA,NA,0.477840038972092,2.59210809391002e-128
"6833","NK:ADRB2_NK:HNRNPK","NK","ADRB2","NK","HNRNPK",NA,NA,NA,NA
"6834","NK:ADRB2_NK:MBP","NK","ADRB2","NK","MBP",NA,NA,NA,NA
"6835","NK:ADRB2_NK:PRNP","NK","ADRB2","NK","PRNP",NA,NA,NA,NA
"6836","NK:ADRB2_NK:SLC52A2","NK","ADRB2","NK","SLC52A2",NA,NA,NA,NA
"6837","NK:ADRB2_NK:TMEM259","NK","ADRB2","NK","TMEM259",NA,NA,NA,NA
"6838","NK:ADRB2_NK:VAPA","NK","ADRB2","NK","VAPA",NA,NA,NA,NA
"6839","NK:ADRB2_NK:YWHAQ","NK","ADRB2","NK","YWHAQ",NA,NA,NA,NA
"6840","NK:ARPC5_NK:ADRB2","NK","ARPC5","NK","ADRB2",NA,NA,NA,NA
"6841","NK:CASP8_NK:FAS","NK","CASP8","NK","FAS",NA,NA,NA,NA
"6842","NK:CD320_NK:TMEM167A","NK","CD320","NK","TMEM167A",NA,NA,NA,NA
"6843","NK:CD48_NK:CD244","NK","CD48","NK","CD244",0.253632639417975,6.38751176048644e-26,NA,NA
"6844","NK:CD8B_NK:LCK","NK","CD8B","NK","LCK",NA,NA,NA,NA
"6845","NK:CLEC2D_NK:KLRB1","NK","CLEC2D","NK","KLRB1",NA,NA,NA,NA
"6846","NK:FASLG_NK:FAS","NK","FASLG","NK","FAS",NA,NA,NA,NA
"6847","NK:NUCB2_NK:ERAP1","NK","NUCB2","NK","ERAP1",NA,NA,NA,NA
"6848","NK:PECAM1_NK:CD38","NK","PECAM1","NK","CD38",NA,NA,NA,NA
"6849","NK:RPS27A_NK:ADRB2","NK","RPS27A","NK","ADRB2",NA,NA,NA,NA
"6850","NK:RPS27A_NK:RIPK1","NK","RPS27A","NK","RIPK1",NA,NA,NA,NA
"6851","NK:RPS27A_NK:SMAD3","NK","RPS27A","NK","SMAD3",NA,NA,NA,NA
"6852","NK:RPS27A_NK:TGFBR1","NK","RPS27A","NK","TGFBR1",NA,NA,NA,NA
"6853","NK:TGFBR1_NK:BMPR2","NK","TGFBR1","NK","BMPR2",NA,NA,NA,NA
"6854","NK:TGFBR1_NK:TGFBR2","NK","TGFBR1","NK","TGFBR2",NA,NA,NA,NA
"6855","NK:TGOLN2_NK:BTN3A1","NK","TGOLN2","NK","BTN3A1",NA,NA,NA,NA
"6856","NK:TOR2A_NK:ATP5F1B","NK","TOR2A","NK","ATP5F1B",NA,NA,0.299817917286333,4.83696075333145e-52
"6857","NK:TXLNA_NK:STX4","NK","TXLNA","NK","STX4",NA,NA,NA,NA
"6858","NK:UBA52_NK:ADRB2","NK","UBA52","NK","ADRB2",NA,NA,NA,NA
"6859","NK:UBA52_NK:NOTCH1","NK","UBA52","NK","NOTCH1",NA,NA,NA,NA
"6860","NK:UBA52_NK:RIPK1","NK","UBA52","NK","RIPK1",NA,NA,NA,NA
"6861","NK:UBA52_NK:SMAD3","NK","UBA52","NK","SMAD3",NA,NA,NA,NA
"6862","NK:UBA52_NK:TGFBR1","NK","UBA52","NK","TGFBR1",NA,NA,NA,NA
"6863","NK:UBB_NK:ADRB2","NK","UBB","NK","ADRB2",NA,NA,NA,NA
"6864","NK:UBB_NK:RIPK1","NK","UBB","NK","RIPK1",NA,NA,NA,NA
"6865","NK:UBB_NK:SMAD3","NK","UBB","NK","SMAD3",NA,NA,NA,NA
"6866","NK:UBB_NK:TGFBR1","NK","UBB","NK","TGFBR1",NA,NA,NA,NA
"6867","NK:UBC_NK:ADRB2","NK","UBC","NK","ADRB2",NA,NA,NA,NA
"6868","NK:UBC_NK:RIPK1","NK","UBC","NK","RIPK1",NA,NA,NA,NA
"6869","NK:UBC_NK:SMAD3","NK","UBC","NK","SMAD3",NA,NA,NA,NA
"6870","NK:UBC_NK:TGFBR1","NK","UBC","NK","TGFBR1",NA,NA,NA,NA
"6871","NK:YBX1_NK:NOTCH1","NK","YBX1","NK","NOTCH1",NA,NA,NA,NA
"6872","DC:ACTR2_NK:ADRB2","DC","ACTR2","NK","ADRB2",NA,NA,NA,NA
"6873","DC:ARPC5_NK:ADRB2","DC","ARPC5","NK","ADRB2",NA,NA,NA,NA
"6874","DC:CASP8_NK:FAS","DC","CASP8","NK","FAS",NA,NA,NA,NA
"6875","DC:CD48_NK:CD244","DC","CD48","NK","CD244",NA,NA,NA,NA
"6876","DC:CLEC2D_NK:KLRB1","DC","CLEC2D","NK","KLRB1",NA,NA,NA,NA
"6877","DC:LILRB4_NK:LAIR1","DC","LILRB4","NK","LAIR1",NA,NA,NA,NA
"6878","DC:NUCB2_NK:ERAP1","DC","NUCB2","NK","ERAP1",NA,NA,NA,NA
"6879","DC:RPS27A_NK:ADRB2","DC","RPS27A","NK","ADRB2",NA,NA,NA,NA
"6880","DC:RPS27A_NK:RIPK1","DC","RPS27A","NK","RIPK1",NA,NA,NA,NA
"6881","DC:RPS27A_NK:SMAD3","DC","RPS27A","NK","SMAD3",NA,NA,NA,NA
"6882","DC:RPS27A_NK:TGFBR1","DC","RPS27A","NK","TGFBR1",NA,NA,NA,NA
"6883","DC:SIRPA_NK:TIGIT","DC","SIRPA","NK","TIGIT",NA,NA,NA,NA
"6884","DC:ST14_NK:BTN3A1","DC","ST14","NK","BTN3A1",NA,NA,NA,NA
"6885","DC:TGOLN2_NK:BTN3A1","DC","TGOLN2","NK","BTN3A1",NA,NA,NA,NA
"6886","DC:TNFSF10_NK:RIPK1","DC","TNFSF10","NK","RIPK1",NA,NA,NA,NA
"6887","DC:UBA52_NK:ADRB2","DC","UBA52","NK","ADRB2",NA,NA,NA,NA
"6888","DC:UBA52_NK:NOTCH1","DC","UBA52","NK","NOTCH1",NA,NA,NA,NA
"6889","DC:UBA52_NK:RIPK1","DC","UBA52","NK","RIPK1",NA,NA,NA,NA
"6890","DC:UBA52_NK:SMAD3","DC","UBA52","NK","SMAD3",NA,NA,NA,NA
"6891","DC:UBA52_NK:TGFBR1","DC","UBA52","NK","TGFBR1",NA,NA,NA,NA
"6892","DC:UBB_NK:ADRB2","DC","UBB","NK","ADRB2",NA,NA,NA,NA
"6893","DC:UBB_NK:RIPK1","DC","UBB","NK","RIPK1",NA,NA,NA,NA
"6894","DC:UBB_NK:SMAD3","DC","UBB","NK","SMAD3",NA,NA,NA,NA
"6895","DC:UBB_NK:TGFBR1","DC","UBB","NK","TGFBR1",NA,NA,NA,NA
"6896","DC:UBC_NK:ADRB2","DC","UBC","NK","ADRB2",NA,NA,NA,NA
"6897","DC:UBC_NK:RIPK1","DC","UBC","NK","RIPK1",NA,NA,NA,NA
"6898","DC:UBC_NK:SMAD3","DC","UBC","NK","SMAD3",NA,NA,NA,NA
"6899","DC:UBC_NK:TGFBR1","DC","UBC","NK","TGFBR1",NA,NA,NA,NA
"6900","DC:YBX1_NK:NOTCH1","DC","YBX1","NK","NOTCH1",NA,NA,NA,NA
"6901","Gran:ACTR2_NK:ADRB2","Gran","ACTR2","NK","ADRB2",NA,NA,NA,NA
"6902","Gran:ARPC5_NK:ADRB2","Gran","ARPC5","NK","ADRB2",NA,NA,NA,NA
"6903","Gran:CASP8_NK:FAS","Gran","CASP8","NK","FAS",NA,NA,NA,NA
"6904","Gran:CD48_NK:CD244","Gran","CD48","NK","CD244",-0.282370804398541,4.30580499088419e-46,NA,NA
"6905","Gran:CD69_NK:KLRB1","Gran","CD69","NK","KLRB1",NA,NA,NA,NA
"6906","Gran:LILRB4_NK:LAIR1","Gran","LILRB4","NK","LAIR1",NA,NA,NA,NA
"6907","Gran:NUCB2_NK:ERAP1","Gran","NUCB2","NK","ERAP1",NA,NA,NA,NA
"6908","Gran:RPS27A_NK:ADRB2","Gran","RPS27A","NK","ADRB2",NA,NA,NA,NA
"6909","Gran:RPS27A_NK:RIPK1","Gran","RPS27A","NK","RIPK1",NA,NA,NA,NA
"6910","Gran:RPS27A_NK:SMAD3","Gran","RPS27A","NK","SMAD3",NA,NA,NA,NA
"6911","Gran:RPS27A_NK:TGFBR1","Gran","RPS27A","NK","TGFBR1",NA,NA,NA,NA
"6912","Gran:SIRPA_NK:TIGIT","Gran","SIRPA","NK","TIGIT",NA,NA,NA,NA
"6913","Gran:TGFBR1_NK:BMPR2","Gran","TGFBR1","NK","BMPR2",NA,NA,NA,NA
"6914","Gran:TGFBR1_NK:TGFBR2","Gran","TGFBR1","NK","TGFBR2",NA,NA,NA,NA
"6915","Gran:TGOLN2_NK:BTN3A1","Gran","TGOLN2","NK","BTN3A1",NA,NA,NA,NA
"6916","Gran:TNFSF10_NK:RIPK1","Gran","TNFSF10","NK","RIPK1",NA,NA,NA,NA
"6917","Gran:UBA52_NK:ADRB2","Gran","UBA52","NK","ADRB2",NA,NA,NA,NA
"6918","Gran:UBA52_NK:NOTCH1","Gran","UBA52","NK","NOTCH1",NA,NA,NA,NA
"6919","Gran:UBA52_NK:RIPK1","Gran","UBA52","NK","RIPK1",NA,NA,NA,NA
"6920","Gran:UBA52_NK:SMAD3","Gran","UBA52","NK","SMAD3",NA,NA,NA,NA
"6921","Gran:UBA52_NK:TGFBR1","Gran","UBA52","NK","TGFBR1",NA,NA,NA,NA
"6922","Gran:UBB_NK:ADRB2","Gran","UBB","NK","ADRB2",NA,NA,NA,NA
"6923","Gran:UBB_NK:RIPK1","Gran","UBB","NK","RIPK1",NA,NA,NA,NA
"6924","Gran:UBB_NK:SMAD3","Gran","UBB","NK","SMAD3",NA,NA,NA,NA
"6925","Gran:UBB_NK:TGFBR1","Gran","UBB","NK","TGFBR1",NA,NA,NA,NA
"6926","Gran:UBC_NK:ADRB2","Gran","UBC","NK","ADRB2",NA,NA,NA,NA
"6927","Gran:UBC_NK:RIPK1","Gran","UBC","NK","RIPK1",NA,NA,NA,NA
"6928","Gran:UBC_NK:SMAD3","Gran","UBC","NK","SMAD3",NA,NA,NA,NA
"6929","Gran:UBC_NK:TGFBR1","Gran","UBC","NK","TGFBR1",NA,NA,NA,NA
"6930","Gran:YBX1_NK:NOTCH1","Gran","YBX1","NK","NOTCH1",NA,NA,NA,NA
"6931","B:ACTR2_NK:ADRB2","B","ACTR2","NK","ADRB2",NA,NA,NA,NA
"6932","B:ARPC5_NK:ADRB2","B","ARPC5","NK","ADRB2",-0.284818863317868,1.10929110604342e-58,NA,NA
"6933","B:BTLA_NK:CD247","B","BTLA","NK","CD247",NA,NA,NA,NA
"6934","B:BTLA_NK:TNFRSF14","B","BTLA","NK","TNFRSF14",NA,NA,NA,NA
"6935","B:CASP8_NK:FAS","B","CASP8","NK","FAS",NA,NA,NA,NA
"6936","B:CD320_NK:TMEM167A","B","CD320","NK","TMEM167A",NA,NA,NA,NA
"6937","B:CD48_NK:CD244","B","CD48","NK","CD244",NA,NA,NA,NA
"6938","B:CD79B_NK:CD244","B","CD79B","NK","CD244",-0.657093855301774,0,NA,NA
"6939","B:FYN_NK:SPN","B","FYN","NK","SPN",NA,NA,NA,NA
"6940","B:ITGB2_NK:CD226","B","ITGB2","NK","CD226",NA,NA,NA,NA
"6941","B:LGALS9_NK:HAVCR2","B","LGALS9","NK","HAVCR2",NA,NA,NA,NA
"6942","B:MTMR4_NK:SMAD3","B","MTMR4","NK","SMAD3",NA,NA,NA,NA
"6943","B:RPS27A_NK:ADRB2","B","RPS27A","NK","ADRB2",NA,NA,NA,NA
"6944","B:RPS27A_NK:RIPK1","B","RPS27A","NK","RIPK1",NA,NA,NA,NA
"6945","B:RPS27A_NK:SMAD3","B","RPS27A","NK","SMAD3",NA,NA,NA,NA
"6946","B:RPS27A_NK:TGFBR1","B","RPS27A","NK","TGFBR1",NA,NA,NA,NA
"6947","B:TGOLN2_NK:BTN3A1","B","TGOLN2","NK","BTN3A1",NA,NA,NA,NA
"6948","B:TXLNA_NK:STX4","B","TXLNA","NK","STX4",NA,NA,NA,NA
"6949","B:UBA52_NK:ADRB2","B","UBA52","NK","ADRB2",NA,NA,NA,NA
"6950","B:UBA52_NK:NOTCH1","B","UBA52","NK","NOTCH1",NA,NA,NA,NA
"6951","B:UBA52_NK:RIPK1","B","UBA52","NK","RIPK1",NA,NA,NA,NA
"6952","B:UBA52_NK:SMAD3","B","UBA52","NK","SMAD3",NA,NA,NA,NA
"6953","B:UBA52_NK:TGFBR1","B","UBA52","NK","TGFBR1",NA,NA,NA,NA
"6954","B:UBB_NK:ADRB2","B","UBB","NK","ADRB2",NA,NA,NA,NA
"6955","B:UBB_NK:RIPK1","B","UBB","NK","RIPK1",NA,NA,NA,NA
"6956","B:UBB_NK:SMAD3","B","UBB","NK","SMAD3",NA,NA,NA,NA
"6957","B:UBB_NK:TGFBR1","B","UBB","NK","TGFBR1",NA,NA,NA,NA
"6958","B:UBC_NK:ADRB2","B","UBC","NK","ADRB2",NA,NA,NA,NA
"6959","B:UBC_NK:RIPK1","B","UBC","NK","RIPK1",NA,NA,NA,NA
"6960","B:UBC_NK:SMAD3","B","UBC","NK","SMAD3",NA,NA,NA,NA
"6961","B:UBC_NK:TGFBR1","B","UBC","NK","TGFBR1",NA,NA,NA,NA
"6962","B:YBX1_NK:NOTCH1","B","YBX1","NK","NOTCH1",NA,NA,NA,NA
"6963","Ery:ACTR2_NK:ADRB2","Ery","ACTR2","NK","ADRB2",NA,NA,NA,NA
"6964","Ery:ARPC5_NK:ADRB2","Ery","ARPC5","NK","ADRB2",NA,NA,NA,NA
"6965","Ery:CASP8_NK:FAS","Ery","CASP8","NK","FAS",NA,NA,NA,NA
"6966","Ery:CD69_NK:KLRB1","Ery","CD69","NK","KLRB1",NA,NA,NA,NA
"6967","Ery:CLEC2D_NK:KLRB1","Ery","CLEC2D","NK","KLRB1",NA,NA,NA,NA
"6968","Ery:DAG1_NK:SARAF","Ery","DAG1","NK","SARAF",NA,NA,0.264909359096848,2.27464572269469e-26
"6969","Ery:FADD_NK:FAS","Ery","FADD","NK","FAS",NA,NA,NA,NA
"6970","Ery:FADD_NK:TRADD","Ery","FADD","NK","TRADD",NA,NA,NA,NA
"6971","Ery:FYN_NK:SPN","Ery","FYN","NK","SPN",NA,NA,NA,NA
"6972","Ery:ITGB2_NK:CD226","Ery","ITGB2","NK","CD226",NA,NA,NA,NA
"6973","Ery:LRPAP1_NK:CD320","Ery","LRPAP1","NK","CD320",NA,NA,NA,NA
"6974","Ery:LRRN2_NK:TMEM123","Ery","LRRN2","NK","TMEM123",NA,NA,NA,NA
"6975","Ery:MTMR4_NK:SMAD3","Ery","MTMR4","NK","SMAD3",NA,NA,NA,NA
"6976","Ery:NUCB2_NK:ERAP1","Ery","NUCB2","NK","ERAP1",-0.39501137665007,1.26413963718238e-83,NA,NA
"6977","Ery:RPS27A_NK:ADRB2","Ery","RPS27A","NK","ADRB2",NA,NA,NA,NA
"6978","Ery:RPS27A_NK:RIPK1","Ery","RPS27A","NK","RIPK1",NA,NA,NA,NA
"6979","Ery:RPS27A_NK:SMAD3","Ery","RPS27A","NK","SMAD3",NA,NA,NA,NA
"6980","Ery:RPS27A_NK:TGFBR1","Ery","RPS27A","NK","TGFBR1",NA,NA,NA,NA
"6981","Ery:TGOLN2_NK:BTN3A1","Ery","TGOLN2","NK","BTN3A1",NA,NA,NA,NA
"6982","Ery:TNFSF13_NK:FAS","Ery","TNFSF13","NK","FAS",NA,NA,NA,NA
"6983","Ery:TNFSF13_NK:TNFRSF14","Ery","TNFSF13","NK","TNFRSF14",NA,NA,NA,NA
"6984","Ery:TXLNA_NK:STX4","Ery","TXLNA","NK","STX4",NA,NA,NA,NA
"6985","Ery:UBA52_NK:ADRB2","Ery","UBA52","NK","ADRB2",NA,NA,NA,NA
"6986","Ery:UBA52_NK:NOTCH1","Ery","UBA52","NK","NOTCH1",NA,NA,NA,NA
"6987","Ery:UBA52_NK:RIPK1","Ery","UBA52","NK","RIPK1",NA,NA,NA,NA
"6988","Ery:UBA52_NK:SMAD3","Ery","UBA52","NK","SMAD3",NA,NA,NA,NA
"6989","Ery:UBA52_NK:TGFBR1","Ery","UBA52","NK","TGFBR1",NA,NA,NA,NA
"6990","Ery:UBB_NK:ADRB2","Ery","UBB","NK","ADRB2",NA,NA,NA,NA
"6991","Ery:UBB_NK:RIPK1","Ery","UBB","NK","RIPK1",NA,NA,NA,NA
"6992","Ery:UBB_NK:SMAD3","Ery","UBB","NK","SMAD3",NA,NA,NA,NA
"6993","Ery:UBB_NK:TGFBR1","Ery","UBB","NK","TGFBR1",NA,NA,NA,NA
"6994","Ery:UBC_NK:ADRB2","Ery","UBC","NK","ADRB2",NA,NA,NA,NA
"6995","Ery:UBC_NK:RIPK1","Ery","UBC","NK","RIPK1",NA,NA,NA,NA
"6996","Ery:UBC_NK:SMAD3","Ery","UBC","NK","SMAD3",NA,NA,NA,NA
"6997","Ery:UBC_NK:TGFBR1","Ery","UBC","NK","TGFBR1",NA,NA,NA,NA
"6998","Ery:YBX1_NK:NOTCH1","Ery","YBX1","NK","NOTCH1",NA,NA,NA,NA
"6999","HSPC:ADRB2_B:CCR7","HSPC","ADRB2","B","CCR7",NA,NA,NA,NA
"7000","HSPC:ADRB2_B:CXCR4","HSPC","ADRB2","B","CXCR4",NA,NA,NA,NA
"7001","HSPC:ADRB2_B:HNRNPK","HSPC","ADRB2","B","HNRNPK",NA,NA,NA,NA
"7002","HSPC:ADRB2_B:MBP","HSPC","ADRB2","B","MBP",NA,NA,NA,NA
"7003","HSPC:ADRB2_B:PRNP","HSPC","ADRB2","B","PRNP",NA,NA,NA,NA
"7004","HSPC:ADRB2_B:TMEM259","HSPC","ADRB2","B","TMEM259",NA,NA,NA,NA
"7005","HSPC:ADRB2_B:VAPA","HSPC","ADRB2","B","VAPA",NA,NA,NA,NA
"7006","HSPC:ADRB2_B:YWHAQ","HSPC","ADRB2","B","YWHAQ",NA,NA,NA,NA
"7007","HSPC:ALOX5AP_B:ALOX5","HSPC","ALOX5AP","B","ALOX5",NA,NA,NA,NA
"7008","HSPC:BTK_B:TNFRSF10A","HSPC","BTK","B","TNFRSF10A",NA,NA,NA,NA
"7009","HSPC:CALM1_B:KCNN4","HSPC","CALM1","B","KCNN4",NA,NA,NA,NA
"7010","HSPC:CD55_B:CR1","HSPC","CD55","B","CR1",NA,NA,NA,NA
"7011","HSPC:GPI_B:AMFR","HSPC","GPI","B","AMFR",NA,NA,NA,NA
"7012","HSPC:GRN_B:TNFRSF1B","HSPC","GRN","B","TNFRSF1B",NA,NA,NA,NA
"7013","HSPC:ICAM2_B:ITGAL","HSPC","ICAM2","B","ITGAL",NA,NA,NA,NA
"7014","HSPC:ICAM2_B:ITGAM","HSPC","ICAM2","B","ITGAM",NA,NA,NA,NA
"7015","HSPC:LMAN1_B:MCFD2","HSPC","LMAN1","B","MCFD2",NA,NA,NA,NA
"7016","HSPC:LRPAP1_B:CD320","HSPC","LRPAP1","B","CD320",NA,NA,NA,NA
"7017","HSPC:LRPAP1_B:LSR","HSPC","LRPAP1","B","LSR",NA,NA,NA,NA
"7018","HSPC:LRPAP1_B:SORL1","HSPC","LRPAP1","B","SORL1",NA,NA,NA,NA
"7019","HSPC:OCLN_B:TGFBR2","HSPC","OCLN","B","TGFBR2",NA,NA,NA,NA
"7020","HSPC:PIK3R1_B:CBL","HSPC","PIK3R1","B","CBL",NA,NA,NA,NA
"7021","HSPC:PLXNB1_B:SEMA4D","HSPC","PLXNB1","B","SEMA4D",NA,NA,NA,NA
"7022","HSPC:PTDSS1_B:JMJD6","HSPC","PTDSS1","B","JMJD6",NA,NA,NA,NA
"7023","HSPC:RPS27A_B:SMAD3","HSPC","RPS27A","B","SMAD3",NA,NA,NA,NA
"7024","HSPC:TGOLN2_B:BTN3A1","HSPC","TGOLN2","B","BTN3A1",NA,NA,NA,NA
"7025","HSPC:UBB_B:SMAD3","HSPC","UBB","B","SMAD3",NA,NA,NA,NA
"7026","HSPC:UBC_B:SMAD3","HSPC","UBC","B","SMAD3",NA,NA,NA,NA
"7027","Mono:ADRB2_B:CCR7","Mono","ADRB2","B","CCR7",NA,NA,NA,NA
"7028","Mono:ADRB2_B:CXCR4","Mono","ADRB2","B","CXCR4",NA,NA,NA,NA
"7029","Mono:ADRB2_B:HNRNPK","Mono","ADRB2","B","HNRNPK",NA,NA,NA,NA
"7030","Mono:ADRB2_B:MBP","Mono","ADRB2","B","MBP",NA,NA,NA,NA
"7031","Mono:ADRB2_B:PRNP","Mono","ADRB2","B","PRNP",NA,NA,NA,NA
"7032","Mono:ADRB2_B:TMEM259","Mono","ADRB2","B","TMEM259",NA,NA,NA,NA
"7033","Mono:ADRB2_B:VAPA","Mono","ADRB2","B","VAPA",NA,NA,NA,NA
"7034","Mono:ADRB2_B:YWHAQ","Mono","ADRB2","B","YWHAQ",NA,NA,NA,NA
"7035","Mono:ALOX5AP_B:ALOX5","Mono","ALOX5AP","B","ALOX5",NA,NA,NA,NA
"7036","Mono:BTK_B:TNFRSF10A","Mono","BTK","B","TNFRSF10A",NA,NA,NA,NA
"7037","Mono:CALM1_B:KCNN4","Mono","CALM1","B","KCNN4",NA,NA,NA,NA
"7038","Mono:CD55_B:CR1","Mono","CD55","B","CR1",NA,NA,NA,NA
"7039","Mono:GRN_B:TNFRSF1B","Mono","GRN","B","TNFRSF1B",NA,NA,NA,NA
"7040","Mono:ICAM2_B:ITGAL","Mono","ICAM2","B","ITGAL",NA,NA,NA,NA
"7041","Mono:ICAM2_B:ITGAM","Mono","ICAM2","B","ITGAM",NA,NA,NA,NA
"7042","Mono:ICAM4_B:ITGA4","Mono","ICAM4","B","ITGA4",NA,NA,NA,NA
"7043","Mono:ICAM4_B:ITGAL","Mono","ICAM4","B","ITGAL",NA,NA,NA,NA
"7044","Mono:ICAM4_B:ITGAM","Mono","ICAM4","B","ITGAM",NA,NA,NA,NA
"7045","Mono:ICAM4_B:ITGB1","Mono","ICAM4","B","ITGB1",NA,NA,NA,NA
"7046","Mono:ICAM4_B:ITGB2","Mono","ICAM4","B","ITGB2",NA,NA,NA,NA
"7047","Mono:LMAN1_B:MCFD2","Mono","LMAN1","B","MCFD2",NA,NA,NA,NA
"7048","Mono:LTB_B:CD40","Mono","LTB","B","CD40",NA,NA,NA,NA
"7049","Mono:PIK3R1_B:CBL","Mono","PIK3R1","B","CBL",NA,NA,NA,NA
"7050","Mono:PTDSS1_B:JMJD6","Mono","PTDSS1","B","JMJD6",NA,NA,NA,NA
"7051","Mono:TCTN3_B:FCRL1","Mono","TCTN3","B","FCRL1",NA,NA,NA,NA
"7052","Mono:TGOLN2_B:BTN3A1","Mono","TGOLN2","B","BTN3A1",NA,NA,NA,NA
"7053","Mono:TNFSF10_B:CCR6","Mono","TNFSF10","B","CCR6",NA,NA,NA,NA
"7054","Mono:TNFSF10_B:TNFRSF10A","Mono","TNFSF10","B","TNFRSF10A",NA,NA,NA,NA
"7055","T:ADRB2_B:CCR7","T","ADRB2","B","CCR7",NA,NA,NA,NA
"7056","T:ALOX5AP_B:ALOX5","T","ALOX5AP","B","ALOX5",NA,NA,NA,NA
"7057","T:CALM1_B:KCNN4","T","CALM1","B","KCNN4",NA,NA,NA,NA
"7058","T:CCL4_B:CNR2","T","CCL4","B","CNR2",NA,NA,NA,NA
"7059","T:CD320_B:TMEM167A","T","CD320","B","TMEM167A",NA,NA,NA,NA
"7060","T:CD55_B:CR1","T","CD55","B","CR1",NA,NA,NA,NA
"7061","T:GZMB_B:IGF2R","T","GZMB","B","IGF2R",NA,NA,NA,NA
"7062","T:ICAM2_B:ITGAL","T","ICAM2","B","ITGAL",NA,NA,NA,NA
"7063","T:ICAM2_B:ITGAM","T","ICAM2","B","ITGAM",NA,NA,NA,NA
"7064","T:ICAM3_B:ITGAL","T","ICAM3","B","ITGAL",NA,NA,NA,NA
"7065","T:LMAN1_B:MCFD2","T","LMAN1","B","MCFD2",NA,NA,NA,NA
"7066","T:LRPAP1_B:CD320","T","LRPAP1","B","CD320",NA,NA,NA,NA
"7067","T:LRPAP1_B:LSR","T","LRPAP1","B","LSR",NA,NA,NA,NA
"7068","T:LRPAP1_B:SORL1","T","LRPAP1","B","SORL1",NA,NA,NA,NA
"7069","T:PIK3R1_B:CBL","T","PIK3R1","B","CBL",NA,NA,NA,NA
"7070","T:PPP2R2B_B:TGFBR2","T","PPP2R2B","B","TGFBR2",NA,NA,NA,NA
"7071","T:PRSS23_B:TMEM222","T","PRSS23","B","TMEM222",NA,NA,NA,NA
"7072","T:PTDSS1_B:JMJD6","T","PTDSS1","B","JMJD6",NA,NA,NA,NA
"7073","T:RPS27A_B:SMAD3","T","RPS27A","B","SMAD3",NA,NA,NA,NA
"7074","T:SPON2_B:ITGAM","T","SPON2","B","ITGAM",NA,NA,NA,NA
"7075","T:TGOLN2_B:BTN3A1","T","TGOLN2","B","BTN3A1",NA,NA,NA,NA
"7076","T:TNFSF10_B:CCR6","T","TNFSF10","B","CCR6",NA,NA,NA,NA
"7077","T:TNFSF10_B:TNFRSF10A","T","TNFSF10","B","TNFRSF10A",NA,NA,NA,NA
"7078","T:UBB_B:SMAD3","T","UBB","B","SMAD3",NA,NA,NA,NA
"7079","T:UBC_B:SMAD3","T","UBC","B","SMAD3",NA,NA,NA,NA
"7080","NK:ADRB2_B:CCR7","NK","ADRB2","B","CCR7",NA,NA,NA,NA
"7081","NK:ADRB2_B:CXCR4","NK","ADRB2","B","CXCR4",NA,NA,NA,NA
