uniprot	protein_name	transmembrane	peripheral	secreted	secreted_desc	secreted_highlight	receptor	receptor_desc	integrin	other	other_desc	tags	tags_reason	tags_description	pfam
O60462	NRP2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60469	DSCAM_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60469	DSCAM_HUMAN	True	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O60486	PLXNC1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60486	PLXC1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add | To_comment	transmembrane_add | receptor_add | extracellular_add	Uniprot: Receptor for SEMA7A, for smallpox semaphorin A39R, vaccinia virus semaphorin A39R and for herpesvirus Sema protein	PF08337;PF01437;PF01833;
O60494	CUBN_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O60494	CUBN_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60503	ADCY9_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O60503	ADCY9_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60542	PSPN_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O60542	PSPN_HUMAN	False	False	True	Growthfactor	True	False	nan	False	False	nan	To_add	nan	nan	PF00019;
O60565	GREM1_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	nan
O60565	GREM1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60602	TLR5_HUMAN	True	False	False	nan	False	True	nan	False	True	microbe recognition	To_add	nan	Receptor involved in in the innate immune response to microbial agents. (uniprot)	nan
O60602	TLR5_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60603	TLR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60603	TLR2_HUMAN	True	False	False	nan	False	True	nan	False	True	microbe recognition	To_add	nan	TLR (uniprot)	nan
O60609	GFRA3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60609	GFRA3_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF02351;
O60635	TSPAN1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60635	TSN1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O60637	TSN3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O60637	TSPAN3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O60669	MOT2_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O60669	SLC16A7_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60674	JAK2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60674	JAK2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O60755	GALR3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60755	GALR3_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
O60883	ETBR2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
O60883	GPR37L1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60894	RAMP1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	complex	nan
O60894	RAMP1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60895	RAMP2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60895	RAMP2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	complex	nan
O60896	RAMP3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60896	RAMP3_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60939	SCN2B_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O60939	SCN2B_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Iglike	nan
O75015	FCGR3B_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75015	FCG3B_HUMAN	True	False	True	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75019	LILRA1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75019	LIRA1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	Receptor that May act as receptor for class I MHC antigens. (uniprot)	nan
O75022	LILRB3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75022	LIRB3_HUMAN	True	False	False	nan	False	True	Inhibitory LILRs_add	False	False	nan	To_add	nan	nan	nan
O75051	PLXNA2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75051	PLXA2_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	PF08337;PF01437;PF01403;PF01833;PF18020;PF17960;
O75054	IGSF3_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75054	IGSF3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75056	SDC3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75056	SDC3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75077	ADAM23_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75077	ADA23_HUMAN	True	False	True	nan	False	False	nan	False	False	nan	To_add	nan	disintegrin and metalloproteinase	nan
O75078	ADA11_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75078	ADAM11_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75084	FZD7_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75084	FZD7_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_comment	Extracellular_add	nan	PF01534;PF01392;
O75093	SLIT1_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75093	SLIT1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75094	SLIT3_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75094	SLIT3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75096	LRP4_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	ligandIUPHAR	nan
O75096	LRP4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75121	MFAP3L_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75121	MFA3L_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75131	CPNE3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75131	CPNE3_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75144	ICOSL_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add|To_comment	Extracellular_add	Iglike	PF07686;
O75144	ICOSLG_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75197	LRP5_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add | To_comment	extracellular_add	Component of the Wnt-Fzd-LRP5-LRP6 complex (uniprot)	PF00057;PF00058;
O75197	LRP5_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75325	LRRN2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75325	LRRN2_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add | To_comment	nan	Iglike | Possible_receptor	nan
O75326	SEM7A_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Possible_receptor	PF13895;PF01437;PF01403;
O75326	SEMA7A_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75330	HMMR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75330	HMMR_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75443	TECTA_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75443	TECTA_HUMAN	True	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75462	CRLF1_HUMAN	True	False	True	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75462	CRLF1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75473	LGR5_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00560;PF13855;PF01462;
O75473	LGR5_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75487	GPC4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75487	GPC4_HUMAN	True	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75508	CLD11_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_comment	Adhesion_add	Claudins	nan
O75508	CLDN11_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75509	TNFRSF21_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75509	TNR21_HUMAN	True	False	False	nan	False	True	TNF_receptor_add	False	False	nan	To_add	nan	nan	nan
O75578	ITA10_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	Integrin (uniprot)	PF01839;PF08441;PF00092;
O75578	ITGA10_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75581	LRP6_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75581	LRP6_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00057;PF00058;
O75594	PGRP1_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75594	PGLYRP1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75596	CLC3A_HUMAN	False	False	True	nan	False	False	nan	False	True	nan	To_remove	nan	no ensembl	nan
O75596	CLEC3A_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75610	LEFTY1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75610	LFTY1_HUMAN	False	False	True	Growthfactor | Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF00019;PF00688;
O75787	RENR_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75787	ATP6AP2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75829	LECT1_HUMAN	False	False	True	Growthfactor	True	False	nan	False	False	nan	To_add	nan	nan	nan
O75829	CNMD_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75871	CEAM4_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add | To_comment	Adhesion_add	Iglike	nan
O75871	CEACAM4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75882	ATRN_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75882	ATRN_HUMAN	True	False	True	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75888	TNF13_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF00229;
O75888	TNFSF13_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75899	GABR2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75899	GABBR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75923	DYSF_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75923	DYSF_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75955	FLOT1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O75955	FLOT1_HUMAN	False	True	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75970	MPDZ_HUMAN	False	True	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O75970	MPDZ_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O76036	NCTR1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O76036	NCR1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O76093	FGF18_HUMAN	False	False	True	Growthfactor	True	False	nan	False	False	nan	To_add	nan	nan	PF00167;
O76093	FGF18_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O94779	CNTN5_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O94779	CNTN5_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O94813	SLIT2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O94813	SLIT2_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O94856	NFASC_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O94856	NFASC_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O94898	LRIG2_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	possible_receptor	nan
O94898	LRIG2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O94907	DKK1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O94907	DKK1_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O94910	AGRL1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00002;PF16489;PF02140;PF01825;PF02793;PF02354;PF02191;
O94910	ADGRL1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O94933	SLITRK3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O94933	SLIK3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O94991	SLIK5_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O94991	SLITRK5_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95025	SEM3D_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95025	SEMA3D_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95049	ZO3_HUMAN	False	True	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95049	TJP3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95070	YIF1A_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95070	YIF1A_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95084	PRS23_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95084	PRSS23_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95150	TNFSF15_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95150	TNF15_HUMAN	True	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF00229;
O95156	NXPH2_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95156	NXPH2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95157	NXPH3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95157	NXPH3_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95185	UNC5C_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95185	UNC5C_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95256	I18RA_HUMAN	True	False	False	nan	False	True	Cytokine_receptor_add	False	False	nan	To_add	nan	Iglike	PF13895;PF18452;PF01582;
O95256	IL18RAP_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95274	LYPD3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95274	LYPD3_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95388	CCN4_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95388	WISP1_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95389	CCN6_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95389	WISP3_HUMAN	False	False	True	Growthfactor	True	False	nan	False	False	nan	To_add	nan	nan	PF00007;PF00219;
O95390	GDF11_HUMAN	False	False	True	Growthfactor | Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF00019;PF00688;
O95390	GDF11_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95393	BMP10_HUMAN	False	False	True	Growthfactor | Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF00019;PF00688;
O95393	BMP10_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95399	UTS2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95399	UTS2_HUMAN	False	False	True	Hormone	True	False	nan	False	False	nan	To_add	nan	nan	PF02083;
O95407	TNF6B_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	PF00020;
O95407	TNFRSF6B_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95428	PPN_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95428	PAPLN_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95467	GNAS3_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95467	GNAS_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95471	CLD7_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_comment	Adhesion_add	Claudins	nan
O95471	CLDN7_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95477	ABCA1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95477	ABCA1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95490	AGRL2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	Calcium-independent receptor of low affinity for alpha-latrotoxin (uniprot)	nan
O95490	ADGRL2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95500	CLDN14_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95500	CLD14_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_comment	Adhesion_add	Claudins	nan
O95502	NPTXR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95502	NPTXR_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95631	NET1_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95631	NTN1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95665	NTR2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95665	NTSR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95711	LY86_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95711	LY86_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95715	CXL14_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	nan
O95715	CXCL14_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95727	CRTAM_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95727	CRTAM_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add | To_comment	Extracellular_add	Iglike | Possible_receptor	PF08205;PF07686;
O95750	FGF19_HUMAN	False	False	True	Growthfactor	True	False	nan	False	False	nan	To_add	nan	nan	PF00167;
O95750	FGF19_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95754	SEMA4F_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95754	SEM4F_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add | To_comment	nan	Iglike | Possible_receptor	nan
O95760	IL33_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95760	IL33_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF15095;
O95800	GPR75_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95800	GPR75_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
O95813	CER1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95813	CER1_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF03045;
O95832	CLD1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_comment	Adhesion_add	Claudins	nan
O95832	CLDN1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95838	GLP2R_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00002;PF02793;
O95838	GLP2R_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
O95841	ANGL1_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
O95841	ANGPTL1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
