id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Gran	B|HSPC	B|Mono	B|NK	B|T	DC|B	DC|DC	DC|Gran	DC|HSPC	DC|Mono	DC|NK	DC|T	Gran|B	Gran|DC	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|DC	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|DC	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|DC	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|DC	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS07D0E29D8	HRAS_CAV1	simple:P01112	simple:Q03135	HRAS	CAV1	False	False	False	user_curated	False	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0126A9645	ESR1_CAV1	simple:P03372	simple:Q03135	ESR1	CAV1	False	False	False	user_curated	False	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0398E864A	EPHA2_CAV1	simple:P29317	simple:Q03135	EPHA2	CAV1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D4BE9D37	PTGS2_CAV1	simple:P35354	simple:Q03135	PTGS2	CAV1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03666DA7A	GNAI2_CCR5	simple:P04899	simple:P51681	GNAI2	CCR5	False	False	False	user_curated	False	0.0	0.136	0.0	0.0	0.15	0.0	0.134	0.0	0.388	0.0	0.0	0.401	0.0	0.386	0.0	0.436	0.0	0.0	0.45	0.0	0.434	0.0	0.37	0.0	0.0	0.383	0.0	0.368	0.0	0.447	0.0	0.0	0.46	0.0	0.445	0.0	0.223	0.0	0.0	0.237	0.0	0.221	0.0	0.177	0.0	0.0	0.19	0.0	0.175
CPI-SS0B01D306C	CCL5_CCR5	simple:P13501	simple:P51681	CCL5	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.034	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.027	0.0	0.011	0.0	0.005	0.0	0.0	0.019	0.0	0.003	0.0	0.592	0.0	0.0	0.605	0.0	0.59	0.0	0.422	0.0	0.0	0.436	0.0	0.42
CPI-SS0ABB32BF0	CD4_CCR5	simple:P01730	simple:P51681	CD4	CCR5	False	False	False	user_curated	False	0.0	0.007	0.0	0.0	0.02	0.0	0.005	0.0	0.102	0.0	0.0	0.116	0.0	0.1	0.0	0.012	0.0	0.0	0.025	0.0	0.01	0.0	0.008	0.0	0.0	0.021	0.0	0.006	0.0	0.131	0.0	0.0	0.145	0.0	0.129	0.0	0.007	0.0	0.0	0.021	0.0	0.005	0.0	0.034	0.0	0.0	0.048	0.0	0.033
CPI-SS0B9E7D0EC	CCL2_CCR5	simple:P13500	simple:P51681	CCL2	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.02	0.0	0.005	0.0	0.024	0.0	0.0	0.038	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.044	0.0	0.029	0.0	0.007	0.0	0.0	0.02	0.0	0.005	0.0	0.005	0.0	0.0	0.019	0.0	0.003
CPI-SS0C090A257	CCL3_CCR5	simple:P10147	simple:P51681	CCL3	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.039	0.0	0.023	0.0	0.005	0.0	0.0	0.019	0.0	0.003	0.0	0.01	0.0	0.0	0.024	0.0	0.008	0.0	0.101	0.0	0.0	0.115	0.0	0.099	0.0	0.014	0.0	0.0	0.027	0.0	0.012
CPI-SS0D1D95883	CCL4_CCR5	simple:P13236	simple:P51681	CCL4	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.178	0.0	0.0	0.192	0.0	0.176	0.0	0.051	0.0	0.0	0.065	0.0	0.049
CPI-SS036B7E46C	CCL3L1_CCR5	simple:P16619	simple:P51681	CCL3L1	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.034	0.0	0.018	0.0	0.031	0.0	0.0	0.045	0.0	0.029	0.0	0.011	0.0	0.0	0.025	0.0	0.009	0.0	0.012	0.0	0.0	0.026	0.0	0.01	0.0	0.06	0.0	0.0	0.074	0.0	0.058	0.0	0.073	0.0	0.0	0.087	0.0	0.072
CPI-SS05CA2B2B4	S100A4_CCR5	simple:P26447	simple:P51681	S100A4	CCR5	False	False	False	user_curated	False	0.0	0.118	0.0	0.0	0.132	0.0	0.116	0.0	0.504	0.0	0.0	0.517	0.0	0.502	0.0	0.666	0.0	0.0	0.679	0.0	0.664	0.0	0.161	0.0	0.0	0.175	0.0	0.16	0.0	0.74	0.0	0.0	0.754	0.0	0.738	0.0	0.57	0.0	0.0	0.583	0.0	0.568	0.0	0.449	0.0	0.0	0.463	0.0	0.448
CPI-SS0C39D566E	GNAI2_IGF1R	simple:P04899	simple:P08069	GNAI2	IGF1R	False	False	False	user_curated	False	0.0	0.153	0.163	0.181	0.149	0.15	0.138	0.0	0.404	0.415	0.433	0.401	0.402	0.389	0.0	0.453	0.463	0.481	0.449	0.45	0.438	0.0	0.386	0.397	0.415	0.382	0.384	0.371	0.0	0.463	0.474	0.492	0.46	0.461	0.448	0.0	0.239	0.25	0.268	0.236	0.237	0.224	0.0	0.193	0.204	0.222	0.189	0.19	0.178
CPI-SS00FD788E8	GNAI2_F2R	simple:P04899	simple:P25116	GNAI2	F2R	False	False	False	user_curated	False	0.134	0.156	0.158	0.164	0.143	0.257	0.194	0.385	0.407	0.41	0.416	0.395	0.509	0.446	0.434	0.456	0.458	0.464	0.443	0.557	0.494	0.367	0.389	0.392	0.398	0.376	0.491	0.428	0.444	0.466	0.469	0.475	0.454	0.568	0.505	0.221	0.242	0.245	0.251	0.23	0.344	0.281	0.174	0.196	0.199	0.205	0.183	0.298	0.235
CPI-SS0AE8C3A27	MMP2_F2R	simple:P08253	simple:P25116	MMP2	F2R	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.045	0.048	0.054	0.032	0.147	0.084	0.056	0.077	0.08	0.086	0.065	0.179	0.116	0.004	0.026	0.028	0.034	0.013	0.127	0.064	0.002	0.024	0.027	0.033	0.012	0.126	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01B37D7D8	ITGA2B_F2R	simple:P08514	simple:P25116	ITGA2B	F2R	False	False	False	user_curated	False	0.005	0.027	0.029	0.035	0.014	0.129	0.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.026	0.029	0.035	0.014	0.128	0.065	0.003	0.025	0.028	0.034	0.012	0.127	0.064	0.004	0.026	0.028	0.034	0.013	0.127	0.064	0.002	0.024	0.027	0.033	0.012	0.126	0.063
CPI-SS0A94DAC37	PRSS2_F2R	simple:P07478	simple:P25116	PRSS2	F2R	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.027	0.03	0.036	0.015	0.129	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058	0.08	0.083	0.089	0.068	0.182	0.119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.024	0.027	0.033	0.011	0.126	0.063
CPI-SS072BEC00E	CTSG_F2R	simple:P08311	simple:P25116	CTSG	F2R	False	False	False	user_curated	False	0.003	0.025	0.027	0.034	0.012	0.127	0.064	0.034	0.056	0.058	0.064	0.043	0.157	0.094	0.139	0.161	0.164	0.17	0.148	0.263	0.2	0.089	0.111	0.113	0.119	0.098	0.212	0.149	0.005	0.027	0.029	0.036	0.014	0.129	0.065	0.003	0.025	0.027	0.033	0.012	0.126	0.063	0.003	0.025	0.027	0.033	0.012	0.126	0.063
CPI-SS07EA09568	GZMA_F2R	simple:P12544	simple:P25116	GZMA	F2R	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.032	0.034	0.041	0.019	0.134	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.026	0.028	0.035	0.013	0.128	0.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.317	0.339	0.342	0.348	0.326	0.441	0.378	0.1	0.122	0.124	0.13	0.109	0.224	0.16
CPI-SS0A3CA0C16	GNAI2_C5AR1	simple:P04899	simple:P21730	GNAI2	C5AR1	False	False	False	user_curated	False	0.133	0.136	0.156	0.132	0.209	0.138	0.136	0.385	0.388	0.408	0.384	0.46	0.389	0.388	0.433	0.436	0.456	0.432	0.509	0.438	0.436	0.367	0.37	0.389	0.365	0.442	0.371	0.37	0.444	0.447	0.467	0.443	0.519	0.449	0.447	0.22	0.223	0.243	0.219	0.296	0.225	0.223	0.174	0.177	0.196	0.172	0.249	0.178	0.177
CPI-SS027E3D40A	FN1_C5AR1	simple:P02751	simple:P21730	FN1	C5AR1	False	False	False	user_curated	False	0.007	0.01	0.029	0.005	0.082	0.011	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.006	0.026	0.002	0.079	0.008	0.006	0.014	0.017	0.037	0.013	0.09	0.019	0.017	0.003	0.006	0.025	0.001	0.078	0.007	0.006	0.002	0.005	0.024	0.0	0.077	0.006	0.005
CPI-SS00581282E	C5_C5AR1	simple:P01031	simple:P21730	C5	C5AR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.009	0.029	0.005	0.082	0.011	0.009	0.004	0.007	0.026	0.002	0.079	0.008	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.005	0.024	0.0	0.077	0.006	0.004
CPI-SS0BAC17AD7	GNAI2_S1PR1	simple:P04899	simple:P21453	GNAI2	S1PR1	False	False	False	user_curated	False	0.214	0.137	0.0	0.144	0.183	0.187	0.296	0.466	0.388	0.0	0.396	0.435	0.438	0.547	0.514	0.437	0.0	0.444	0.483	0.487	0.596	0.448	0.37	0.0	0.377	0.417	0.42	0.529	0.525	0.447	0.0	0.455	0.494	0.497	0.606	0.301	0.223	0.0	0.231	0.27	0.273	0.383	0.254	0.177	0.0	0.184	0.224	0.227	0.336
CPI-SS0023122D0	PDGFB_S1PR1	simple:P01127	simple:P21453	PDGFB	S1PR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.093	0.015	0.0	0.023	0.062	0.065	0.174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083	0.005	0.0	0.013	0.052	0.055	0.165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.007	0.0	0.014	0.053	0.056	0.166
CPI-SS085021184	GNAI2_CXCR1	simple:P04899	simple:P25024	GNAI2	CXCR1	False	False	False	user_curated	False	0.0	0.135	0.0	0.0	0.0	0.135	0.0	0.0	0.386	0.0	0.0	0.0	0.386	0.0	0.0	0.435	0.0	0.0	0.0	0.435	0.0	0.0	0.368	0.0	0.0	0.0	0.368	0.0	0.0	0.445	0.0	0.0	0.0	0.445	0.0	0.0	0.221	0.0	0.0	0.0	0.221	0.0	0.0	0.175	0.0	0.0	0.0	0.175	0.0
CPI-SS07AB1C381	PPBP_CXCR1	simple:P02775	simple:P25024	PPBP	CXCR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.006	0.0	0.0	0.012	0.0	0.0	0.0	0.012	0.0	0.0	0.003	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0698C4DC4	CXCL8_CXCR1	simple:P10145	simple:P25024	CXCL8	CXCR1	False	False	False	user_curated	False	0.0	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.084	0.0	0.0	0.0	0.084	0.0	0.0	0.155	0.0	0.0	0.0	0.155	0.0	0.0	0.039	0.0	0.0	0.0	0.039	0.0	0.0	0.394	0.0	0.0	0.0	0.394	0.0	0.0	0.045	0.0	0.0	0.0	0.044	0.0	0.0	0.008	0.0	0.0	0.0	0.008	0.0
CPI-SS0C62E5DD8	CXCL1_CXCR1	simple:P09341	simple:P25024	CXCL1	CXCR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.031	0.0	0.0	0.004	0.0	0.0	0.0	0.004	0.0	0.0	0.013	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.003	0.0
CPI-SS040630206	CXCL2_CXCR1	simple:P19875	simple:P25024	CXCL2	CXCR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.049	0.0	0.0	0.081	0.0	0.0	0.0	0.081	0.0	0.0	0.058	0.0	0.0	0.0	0.058	0.0	0.0	0.107	0.0	0.0	0.0	0.107	0.0	0.0	0.004	0.0	0.0	0.0	0.004	0.0	0.0	0.004	0.0	0.0	0.0	0.004	0.0
CPI-SS0D04AE221	CXCL3_CXCR1	simple:P19876	simple:P25024	CXCL3	CXCR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.023	0.0	0.0	0.036	0.0	0.0	0.0	0.036	0.0	0.0	0.03	0.0	0.0	0.0	0.03	0.0	0.0	0.004	0.0	0.0	0.0	0.004	0.0	0.0	0.004	0.0	0.0	0.0	0.004	0.0
CPI-SS0DE107E3C	GNAI2_CXCR2	simple:P04899	simple:P25025	GNAI2	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.137	0.132	0.0	0.0	0.0	0.0	0.0	0.389	0.384	0.0	0.0	0.0	0.0	0.0	0.437	0.432	0.0	0.0	0.0	0.0	0.0	0.371	0.366	0.0	0.0	0.0	0.0	0.0	0.448	0.443	0.0	0.0	0.0	0.0	0.0	0.224	0.219	0.0	0.0	0.0	0.0	0.0	0.178	0.172
CPI-SS0C491A3C1	PPBP_CXCR2	simple:P02775	simple:P25025	PPBP	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.004	0.0	0.0	0.0	0.0	0.0	0.015	0.009	0.0	0.0	0.0	0.0	0.0	0.006	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0315F51DD	CXCL8_CXCR2	simple:P10145	simple:P25025	CXCL8	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.013	0.007	0.0	0.0	0.0	0.0	0.0	0.087	0.081	0.0	0.0	0.0	0.0	0.0	0.158	0.152	0.0	0.0	0.0	0.0	0.0	0.042	0.037	0.0	0.0	0.0	0.0	0.0	0.396	0.391	0.0	0.0	0.0	0.0	0.0	0.047	0.042	0.0	0.0	0.0	0.0	0.0	0.011	0.006
CPI-SS08102DC9E	CXCL1_CXCR2	simple:P09341	simple:P25025	CXCL1	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.029	0.0	0.0	0.0	0.0	0.0	0.007	0.001	0.0	0.0	0.0	0.0	0.0	0.016	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0
CPI-SS0F562FEA5	CXCL2_CXCR2	simple:P19875	simple:P25025	CXCL2	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052	0.046	0.0	0.0	0.0	0.0	0.0	0.083	0.078	0.0	0.0	0.0	0.0	0.0	0.061	0.055	0.0	0.0	0.0	0.0	0.0	0.11	0.105	0.0	0.0	0.0	0.0	0.0	0.007	0.002	0.0	0.0	0.0	0.0	0.0	0.007	0.001
CPI-SS09185EA8F	CXCL3_CXCR2	simple:P19876	simple:P25025	CXCL3	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.02	0.0	0.0	0.0	0.0	0.0	0.038	0.033	0.0	0.0	0.0	0.0	0.0	0.033	0.028	0.0	0.0	0.0	0.0	0.0	0.007	0.002	0.0	0.0	0.0	0.0	0.0	0.007	0.002
CPI-SS0C2B9C062	MIF_CXCR2	simple:P14174	simple:P25025	MIF	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.284	0.279	0.0	0.0	0.0	0.0	0.0	0.409	0.404	0.0	0.0	0.0	0.0	0.0	0.513	0.508	0.0	0.0	0.0	0.0	0.0	0.485	0.48	0.0	0.0	0.0	0.0	0.0	0.484	0.479	0.0	0.0	0.0	0.0	0.0	0.417	0.412	0.0	0.0	0.0	0.0	0.0	0.391	0.386
CPI-SS001BAA737	CD74_CXCR2	simple:P04233	simple:P25025	CD74	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.817	0.812	0.0	0.0	0.0	0.0	0.0	0.768	0.763	0.0	0.0	0.0	0.0	0.0	0.369	0.363	0.0	0.0	0.0	0.0	0.0	0.364	0.359	0.0	0.0	0.0	0.0	0.0	0.546	0.541	0.0	0.0	0.0	0.0	0.0	0.253	0.248	0.0	0.0	0.0	0.0	0.0	0.253	0.247
CPI-SS08D8EC856	GNAI2_FPR1	simple:P04899	simple:P21462	GNAI2	FPR1	False	False	False	user_curated	False	0.0	0.141	0.0	0.0	0.194	0.134	0.132	0.0	0.392	0.0	0.0	0.446	0.385	0.384	0.0	0.441	0.0	0.0	0.494	0.434	0.432	0.0	0.374	0.0	0.0	0.428	0.367	0.366	0.0	0.451	0.0	0.0	0.505	0.445	0.443	0.0	0.228	0.0	0.0	0.281	0.221	0.219	0.0	0.181	0.0	0.0	0.234	0.174	0.172
CPI-SS0F739D3DB	ANXA1_FPR1	simple:P04083	simple:P21462	ANXA1	FPR1	False	False	False	user_curated	False	0.0	0.022	0.0	0.0	0.075	0.015	0.013	0.0	0.369	0.0	0.0	0.422	0.362	0.36	0.0	0.78	0.0	0.0	0.833	0.773	0.771	0.0	0.504	0.0	0.0	0.558	0.497	0.496	0.0	0.686	0.0	0.0	0.739	0.679	0.677	0.0	0.198	0.0	0.0	0.251	0.191	0.189	0.0	0.209	0.0	0.0	0.262	0.202	0.2
CPI-SS09BED5DD4	GNAI2_TBXA2R	simple:P04899	simple:P21731	GNAI2	TBXA2R	False	False	False	user_curated	False	0.0	0.0	0.0	0.133	0.0	0.133	0.0	0.0	0.0	0.0	0.384	0.0	0.385	0.0	0.0	0.0	0.0	0.433	0.0	0.433	0.0	0.0	0.0	0.0	0.366	0.0	0.367	0.0	0.0	0.0	0.0	0.443	0.0	0.444	0.0	0.0	0.0	0.0	0.219	0.0	0.22	0.0	0.0	0.0	0.0	0.173	0.0	0.174	0.0
CPI-SS0DE6FCF38	GNAI2_ADCY7	simple:P04899	simple:P51828	GNAI2	ADCY7	False	False	False	user_curated	False	0.139	0.19	0.192	0.15	0.197	0.194	0.155	0.39	0.442	0.444	0.401	0.448	0.446	0.406	0.439	0.49	0.492	0.45	0.497	0.494	0.455	0.372	0.423	0.426	0.383	0.43	0.427	0.388	0.45	0.501	0.503	0.46	0.507	0.505	0.465	0.226	0.277	0.279	0.236	0.283	0.281	0.242	0.179	0.23	0.233	0.19	0.237	0.234	0.195
CPI-SS0CA4C783F	GNAI2_S1PR3	simple:P04899	simple:Q99500	GNAI2	S1PR3	False	False	False	user_curated	False	0.0	0.14	0.156	0.133	0.151	0.133	0.132	0.0	0.392	0.407	0.385	0.402	0.384	0.384	0.0	0.44	0.456	0.433	0.451	0.433	0.432	0.0	0.374	0.389	0.367	0.384	0.366	0.365	0.0	0.451	0.466	0.444	0.461	0.443	0.443	0.0	0.227	0.243	0.22	0.238	0.219	0.219	0.0	0.181	0.196	0.174	0.191	0.173	0.172
CPI-SS091AAE861	GNAI2_S1PR5	simple:P04899	simple:Q9H228	GNAI2	S1PR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.132	0.134	0.338	0.178	0.0	0.0	0.0	0.384	0.386	0.589	0.429	0.0	0.0	0.0	0.432	0.434	0.638	0.478	0.0	0.0	0.0	0.366	0.368	0.571	0.411	0.0	0.0	0.0	0.443	0.445	0.648	0.489	0.0	0.0	0.0	0.219	0.221	0.425	0.265	0.0	0.0	0.0	0.173	0.175	0.378	0.218
CPI-SS03BD27349	GNAI2_LPAR3	simple:P04899	simple:Q9UBY5	GNAI2	LPAR3	False	False	False	user_curated	False	0.0	0.147	0.0	0.0	0.134	0.0	0.132	0.0	0.399	0.0	0.0	0.386	0.0	0.384	0.0	0.447	0.0	0.0	0.434	0.0	0.432	0.0	0.381	0.0	0.0	0.368	0.0	0.366	0.0	0.458	0.0	0.0	0.445	0.0	0.443	0.0	0.234	0.0	0.0	0.221	0.0	0.219	0.0	0.188	0.0	0.0	0.174	0.0	0.172
CPI-SS03D3108AE	NRP1_ALCAM	simple:O14786	simple:Q13740	NRP1	ALCAM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.193	0.084	0.142	0.085	0.047	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.149	0.041	0.099	0.042	0.004	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.146	0.038	0.095	0.038	0.001	0.013
CPI-SS08991B378	CD6_ALCAM	simple:P30203	simple:Q13740	CD6	ALCAM	False	False	False	user_curated	False	0.029	0.147	0.039	0.097	0.039	0.002	0.014	0.032	0.151	0.042	0.1	0.043	0.005	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.15	0.042	0.099	0.042	0.005	0.016	0.028	0.146	0.038	0.095	0.038	0.001	0.012	0.144	0.262	0.154	0.211	0.154	0.117	0.128	0.329	0.447	0.339	0.397	0.34	0.302	0.314
CPI-SS0E873DD1D	S100A9_ALCAM	simple:P06702	simple:Q13740	S100A9	ALCAM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.223	0.341	0.232	0.29	0.233	0.196	0.207	0.754	0.872	0.764	0.821	0.764	0.727	0.738	0.029	0.147	0.039	0.097	0.04	0.002	0.014	0.863	0.981	0.873	0.931	0.874	0.836	0.848	0.07	0.188	0.08	0.138	0.081	0.043	0.055	0.033	0.151	0.043	0.101	0.043	0.006	0.018
CPI-SS0990BCA45	S100B_ALCAM	simple:P04271	simple:Q13740	S100B	ALCAM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.151	0.043	0.1	0.043	0.006	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.15	0.041	0.099	0.042	0.004	0.016	0.029	0.147	0.038	0.096	0.039	0.001	0.013	0.049	0.167	0.058	0.116	0.059	0.021	0.033	0.028	0.146	0.038	0.096	0.038	0.001	0.013
CPI-SS03B60356D	VWF_LRP1	simple:P04275	simple:Q07954	VWF	LRP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.02	0.011	0.002	0.234	0.005	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.02	0.011	0.002	0.234	0.005	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00BC1D7B7	LRPAP1_LRP1	simple:P30533	simple:Q07954	LRPAP1	LRP1	False	False	False	user_curated	False	0.172	0.191	0.182	0.173	0.406	0.176	0.174	0.067	0.086	0.077	0.068	0.3	0.071	0.069	0.078	0.097	0.088	0.079	0.311	0.082	0.08	0.121	0.14	0.131	0.122	0.355	0.125	0.123	0.181	0.2	0.191	0.182	0.414	0.185	0.182	0.156	0.175	0.166	0.157	0.389	0.16	0.158	0.181	0.2	0.191	0.182	0.414	0.185	0.182
CPI-SS01C1F9BD5	APP_LRP1	simple:P05067	simple:Q07954	APP	LRP1	False	False	False	user_curated	False	0.04	0.058	0.049	0.04	0.273	0.043	0.041	0.326	0.344	0.335	0.326	0.559	0.329	0.327	0.107	0.126	0.117	0.108	0.341	0.111	0.109	0.173	0.192	0.183	0.174	0.407	0.177	0.175	0.14	0.159	0.15	0.141	0.373	0.144	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.037	0.028	0.019	0.251	0.022	0.02
